,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas,ID
853,2022-03-19 20:57:30+00:00,"RT @Kublai_78: Huelga de transporte, no es el momento. Protestar por subida de inflación, no es el momento. Desestabilizar Marruecos, Argel…", huelga de transporte  no es el momento  protestar por subida de inflaci n  no es el momento  desestabilizar marruecos  argel ,telodigoahora14,es,0,5,2017-01-27 19:14:06+00:00,251,False,33126,"Cluj-Napoca, România",,1505287369666273285
858,2022-03-19 20:56:51+00:00,"@damondoes Esta claro que el paro lo están haciendo aquellos a quienes les afecta la subida del carburante, que son quienes lo pagan: transportistas autónomos y empresas de transporte. No entiendo qué hay de malo en que no sea una huelga de trabajadores.",  esta claro que el paro lo est n haciendo aquellos a quienes les afecta la subida del carburante  que son quienes lo pagan  transportistas aut nomos y empresas de transporte  no entiendo qu  hay de malo en que no sea una huelga de trabajadores ,RAsecasJa,es,1,0,2011-05-13 10:16:57+00:00,903,False,39465,Sevilla,,1505287206554017793
867,2022-03-19 20:55:25+00:00,Piquetes de la huelga del transporte apedrean un autobús de ALSA que circulaba por la A-5 via @20m https://t.co/nzibxoUaJm,piquetes de la huelga del transporte apedrean un autob s de alsa que circulaba por la a 5 via    ,Rafns61,es,0,2,2012-09-27 13:59:51+00:00,5873,False,14699,España,,1505286847420895236
868,2022-03-19 20:55:24+00:00,"El Ministro de consumo parece que no tiene nada que decir sobre el desabastecimiento que está provocando la huelga de transporte.

¿Le han dicho que eran peligrosos ultraderechistas y está escondido debajo de la mesa de su despacho?",el ministro de consumo parece que no tiene nada que decir sobre el desabastecimiento que est  provocando la huelga de transporte    le han dicho que eran peligrosos ultraderechistas y est  escondido debajo de la mesa de su despacho ,FroJavier,es,5,1,2012-07-13 15:53:32+00:00,2257,False,3017,,,1505286840282226691
873,2022-03-19 20:54:07+00:00,RT @Megautolica: Basilio explica la huelga de transporte https://t.co/scB33tFGOU a través de @YouTube, basilio explica la huelga de transporte   a trav s de  ,Megautolica,es,0,1,2012-04-09 20:26:35+00:00,1656,False,49500,,,1505286519187197952
880,2022-03-19 20:52:56+00:00,"@fquilon @Senor_Fernandez Justo!!, lamentablemente han conseguido lo que querían, obligando al transporte a la huelga, la que deberíamos haber secundado toda la nación, pues ya  estamos al 95% para ser Es-pa-ña-zu-ela 100%, de aquí a ná estamos como los disidentes contra la guerra en Rusia, pena de España",    fernandez justo    lamentablemente han conseguido lo que quer an  obligando al transporte a la huelga  la que deber amos haber secundado toda la naci n  pues ya  estamos al 95  para ser es pa  a zu ela 100   de aqu  a n  estamos como los disidentes contra la guerra en rusia  pena de espa a,Flaxmem,es,1,0,2021-09-21 21:58:22+00:00,71,False,5924,,,1505286219307143169
882,2022-03-19 20:52:31+00:00,"RT @egtegain: HUELGA DE TRANSPORTE.

HILO⬇️

1/2.La inmoralidad y doble Vara de Medir del Gobierno Comunista de Sánchez, la extrema izquier…", huelga de transporte   hilo    1 2 la inmoralidad y doble vara de medir del gobierno comunista de s nchez  la extrema izquier ,malfredofaro,es,0,32,2014-02-28 19:04:10+00:00,507,False,90678,,,1505286113988169737
883,2022-03-19 20:52:29+00:00,Hay un sospechoso matiz político en la información sobre la huelga del transporte. Conviene que nadie se deje engañar por los periodistas ultras. https://t.co/SvZQasKbrH,hay un sospechoso matiz pol tico en la informaci n sobre la huelga del transporte  conviene que nadie se deje enga ar por los periodistas ultras   ,bichoBola11,es,0,0,2019-04-20 18:21:31+00:00,138,False,15795,,,1505286108682276884
891,2022-03-19 20:51:08+00:00,"@VictorIG80 Para q comprendas el contexto en el q escribí este tweet,era el día en el q todos apoyaban la huelga de transporte y yo no. Lo q quería hacer ver es el por qué no estábamos en la calle. La realidad es q es el sistema el q nos convoca, no somos más q títeres y ha sido siempre así",  para q comprendas el contexto en el q escrib  este tweet era el d a en el q todos apoyaban la huelga de transporte y yo no  lo q quer a hacer ver es el por qu  no est bamos en la calle  la realidad es q es el sistema el q nos convoca  no somos m s q t teres y ha sido siempre as ,ayec98_2,es,1,0,2020-09-04 09:22:06+00:00,14617,False,72044,,,1505285769375662082
897,2022-03-19 20:50:32+00:00,"@Nice30175935 La Ministra de Transporte sobre la huelga del sector “Yo no me voy a sentar con un grupo de radicales que utiliza la violencia”.Y lo dice siendo ministra del PSOE, que ha pactado con Bildu....se sabe sus logros pacíficos ERC y Junts que han montado barricadas, golpistas 🤣🤣💪😂",  la ministra de transporte sobre la huelga del sector  yo no me voy a sentar con un grupo de radicales que utiliza la violencia  y lo dice siendo ministra del psoe  que ha pactado con bildu    se sabe sus logros pac ficos erc y junts que han montado barricadas  golpistas     ,LisardLoboLobo1,es,0,0,2021-11-11 15:26:13+00:00,181,False,11594,"Asturias, Principado de Asturi",,1505285616497479681
899,2022-03-19 20:49:58+00:00,"RT @astroerrante: @EdmundoGijon Por favor no hablen de huelga de camioneros,es un paro de la patronal,muchos de ellos gentuza voxeras. Llev…",   por favor no hablen de huelga de camioneros es un paro de la patronal muchos de ellos gentuza voxeras  llev ,josete_2019,es,0,114,2010-01-14 13:57:05+00:00,429,False,19527,Barcelona,,1505285474801364992
905,2022-03-19 20:49:32+00:00,"Puedo entender la huelga de transporte, que para mí sería hacer una acto de fe, entre otras cosas xq me tenido clientes transportistas y perder , no perdían. Dicho lo cual, dónde esta el Estado para garantizar el suministro básico a los ciudadanos?",puedo entender la huelga de transporte  que para m  ser a hacer una acto de fe  entre otras cosas xq me tenido clientes transportistas y perder   no perd an  dicho lo cual  d nde esta el estado para garantizar el suministro b sico a los ciudadanos ,mlivzan31088937,es,1,0,2017-10-12 15:12:13+00:00,117,False,3413,,,1505285365548081152
914,2022-03-19 20:48:06+00:00,Esto que coño es????? No mejodias🤨🤨 nunca habíamos  entrado en política de esta manera. Que estais los de @jucilnacional detrás??? Igual que la huelga del transporte con VOX...... si es que....... https://t.co/9IgQo53HDK,esto que co o es      no mejodias   nunca hab amos  entrado en pol tica de esta manera  que estais los de   detr s    igual que la huelga del transporte con vox       si es que         ,Turbo_leon,es,3,1,2012-01-27 19:45:27+00:00,8815,False,12384,Madrid,,1505285004850601991
915,2022-03-19 20:47:58+00:00,"Esto es increíble, derecho a huelga sólo si son de los míos. 👉Interior ordena multar a los huelguistas del transporte por reunión ilegal si hay más de 20 en el mismo punto, por @ariasborque https://t.co/I0sTZIC7in vía @libertaddigital",esto es incre ble  derecho a huelga s lo si son de los m os   interior ordena multar a los huelguistas del transporte por reuni n ilegal si hay m s de 20 en el mismo punto  por     v a  ,Maiteloureiro_,es,35,18,2014-09-10 17:37:03+00:00,14004,False,1853,Madrid,,1505284971661086727
918,2022-03-19 20:47:49+00:00,Piquetes de la huelga del transporte apedrean un autobús de ALSA que circulaba por la A-5 https://t.co/jNpOZFF3k7,piquetes de la huelga del transporte apedrean un autob s de alsa que circulaba por la a 5  ,20m,es,4,8,2009-04-14 09:39:41+00:00,1479650,True,6655,Spain,,1505284931521593344
919,2022-03-19 20:47:23+00:00,RT @popularescuervo: A todos los padres que están en la huelga del transporte haciendo grandes sacrificios para sacar adelante a sus hijos.…, a todos los padres que est n en la huelga del transporte haciendo grandes sacrificios para sacar adelante a sus hijos  ,CuervoActualida,es,0,3,2017-07-25 17:32:51+00:00,62,False,347,"El Cuervo de Sevilla, España",,1505284821815283716
931,2022-03-19 20:46:17+00:00,"Mano dura de Interior con el paro en el transporte: pide no usar  los términos ""huelga"" y ""piquete"" e informar de las ""reuniones ilegales"" https://t.co/KUH7wEy4Wc",mano dura de interior con el paro en el transporte  pide no usar  los t rminos  huelga  y  piquete  e informar de las  reuniones ilegales   ,Pedro_________F,es,2,2,2018-12-05 22:28:57+00:00,1423,False,21164,,,1505284546748719110
932,2022-03-19 20:46:17+00:00,"La huelga de transporte puede servir para darse cuenta de que una subida de impuestos no aumenta la recaudación, en este caso ha bajado de cero. Mientras no se reanude el transporte no recauda por combustible ni por la venta en centros comerciales del producto que no llega.",la huelga de transporte puede servir para darse cuenta de que una subida de impuestos no aumenta la recaudaci n  en este caso ha bajado de cero  mientras no se reanude el transporte no recauda por combustible ni por la venta en centros comerciales del producto que no llega ,RobertoAlcaza31,es,1,0,2013-06-03 17:24:09+00:00,414,False,18087,Via Láctea,,1505284546744487940
939,2022-03-19 20:45:22+00:00,"@Nekare_ @El_Conde_Chico @88cherries88J @CBautistaC Con la huelga de transporte no me ha llegado, pero es muy bonito y tapa bastante 🙄",     conde chico     con la huelga de transporte no me ha llegado  pero es muy bonito y tapa bastante  ,cunetita,es,2,0,2012-08-04 16:35:10+00:00,7150,False,226644,"Cádiz, 221B",,1505284315579662338
947,2022-03-19 20:43:50+00:00,"@Oficemen, junto a otras patronales, manifiesta su grave preocupación por la evolución del paro iniciado el pasado lunes en el sector del transporte. Solicita al Gobieno que actúe cuanto antes ante la espiral inflacionista y la huelga del transporte. Insostenible. @aybarrapacheco https://t.co/EBm1LvBCQM",   junto a otras patronales  manifiesta su grave preocupaci n por la evoluci n del paro iniciado el pasado lunes en el sector del transporte  solicita al gobieno que act e cuanto antes ante la espiral inflacionista y la huelga del transporte  insostenible     ,Manuel_Parejo,es,3,2,2011-09-30 20:50:12+00:00,1223,False,4021,,,1505283929766510593
951,2022-03-19 20:43:39+00:00,RT @RA_Benta: No habia oido declaraciones tan cretinas hacia mucho tiempo de un gobierno gobernado por mediocres asegurando que la huelga d…, no habia oido declaraciones tan cretinas hacia mucho tiempo de un gobierno gobernado por mediocres asegurando que la huelga d ,kisko10s,es,0,1,2012-04-10 20:40:16+00:00,304,False,95077,mairena del aljarafe,,1505283883922767883
953,2022-03-19 20:43:25+00:00,"Acabo de dejarme 21'50€ en un libro porque no tenían la versión bolsillo y hay huelga de transporte  (por lo que no puedo pedirlo)... y la ilustración de la editorial me ha gustado...

Dios, lloro. 

Ahora soy 21'50€ más pobre https://t.co/aX31UrEfkZ",acabo de dejarme 21 50  en un libro porque no ten an la versi n bolsillo y hay huelga de transporte   por lo que no puedo pedirlo     y la ilustraci n de la editorial me ha gustado     dios  lloro    ahora soy 21 50  m s pobre  ,ChaimaeMrif,es,1,0,2012-05-02 14:06:50+00:00,913,False,24289,,,1505283825336823810
955,2022-03-19 20:42:57+00:00,RT @JosVGarcia1: Huelga transporte: https://t.co/SzmNhNSF1h, huelga transporte   ,IrisRui71973656,es,0,2,2020-06-17 08:14:45+00:00,115,False,128,"Cáiz, ciudad trimilenaria. ",,1505283709582417922
966,2022-03-19 20:41:03+00:00,RT @RafaelWildVet: ⚡️ “Huelga del transporte hoy: Primeros cierres de supermercados” de @elperiodico https://t.co/9Ep6ZLqLg5,     huelga del transporte hoy  primeros cierres de supermercados  de    ,RafaWildLife,es,0,1,2017-03-15 00:24:13+00:00,1140,False,7862,🌎 ,,1505283228080427015
967,2022-03-19 20:40:43+00:00,Abascal defiende la huelga del transporte y dice que la izquierda “quiere tener el monopolio de la violencia” de los piquetes  https://t.co/4WxCUOWn7E vía @el_pais,abascal defiende la huelga del transporte y dice que la izquierda  quiere tener el monopolio de la violencia  de los piquetes    v a   pais,Pacos416740861,es,0,1,2021-03-04 14:09:45+00:00,1,False,4,,,1505283146593583106
975,2022-03-19 20:39:42+00:00,"@miprimerbass Yo veo perfecto que reclamen lo que consideren oportuno. Acaso me he manifestado contrario a esa movilización ?
En una huelga hay que saber cuándo se empieza, que se plantea, hasta dónde iremos y como se sale , y me da la sensación que existen intereses dispares en el transporte.",  yo veo perfecto que reclamen lo que consideren oportuno  acaso me he manifestado contrario a esa movilizaci n   en una huelga hay que saber cu ndo se empieza  que se plantea  hasta d nde iremos y como se sale   y me da la sensaci n que existen intereses dispares en el transporte ,JessGarcaDiaz3,es,0,0,2018-01-23 21:10:13+00:00,202,False,12127,,,1505282890803916801
977,2022-03-19 20:39:27+00:00,@Rita77981678 @gerardotc Pues los humildes tienen que estar encantados...solo hay que ver la huelga de transporte y la del domingo de los agricultores..por poner un ejemplo..,    pues los humildes tienen que estar encantados   solo hay que ver la huelga de transporte y la del domingo de los agricultores  por poner un ejemplo  ,mgfernandez99,es,0,0,2013-08-30 13:57:21+00:00,427,False,7050,,,1505282826941444101
980,2022-03-19 20:39:06+00:00,⚡️ “Huelga del transporte hoy: Primeros cierres de supermercados” de @elperiodico https://t.co/9Ep6ZLqLg5,    huelga del transporte hoy  primeros cierres de supermercados  de    ,RafaelWildVet,es,0,1,2016-10-25 12:22:35+00:00,2207,False,14225,𝐕𝐞𝐧𝐞𝐳𝐮𝐞𝐥𝐚 🌎 ,,1505282739041456138
989,2022-03-19 20:37:46+00:00,"La huelga del transporte es un fracaso porque no han logrado desabastecer por completo los mercados. El consumidor puede notar la carencia de algunos productos, pero lo suple por otros.
En unos días se acaba ese paro.",la huelga del transporte es un fracaso porque no han logrado desabastecer por completo los mercados  el consumidor puede notar la carencia de algunos productos  pero lo suple por otros  en unos d as se acaba ese paro ,acompanado_el,es,39,10,2020-06-07 15:55:29+00:00,9507,False,71575,En el polígono de La Postura.,,1505282404306534401
990,2022-03-19 20:37:42+00:00,"Si Pedro Sanchez fuese realmente socialista, lo primero que haría ante la huelga, sería reunirse con los camioneros autónomos, lo que es igual a reunirse con los auténticos obreros, ya que las patronales representan al capital, a las grandes empresas del transporte.",si pedro sanchez fuese realmente socialista  lo primero que har a ante la huelga  ser a reunirse con los camioneros aut nomos  lo que es igual a reunirse con los aut nticos obreros  ya que las patronales representan al capital  a las grandes empresas del transporte ,jc0969,es,3,1,2013-12-12 18:14:01+00:00,46,False,1826,MOSTOLES   MADRID,,1505282387885924357
992,2022-03-19 20:37:12+00:00,"RT @CARTHANIUM: Las manifestaciones y huelgas no deberían ser contra el gobierno y los impuestos, sino contra los beneficios legislativos y…", las manifestaciones y huelgas no deber an ser contra el gobierno y los impuestos  sino contra los beneficios legislativos y ,juanlu11111,es,0,4,2012-10-20 22:08:06+00:00,2329,False,4906,,,1505282259120795652
993,2022-03-19 20:37:02+00:00,"RT @zulueta23: 🛑👉Mientras el #transporte está en huelga, las estanterías del super vacias, la gasolina y diésel cerca de 2€/litro , nuestro…",   mientras el  transporte est  en huelga  las estanter as del super vacias  la gasolina y di sel cerca de 2  litro   nuestro ,puchiniya,es,0,43,2017-11-09 19:23:51+00:00,4150,False,14226,,,1505282217458782212
995,2022-03-19 20:36:53+00:00,"Si no tienes claro de qué va está ""huelga de transporte"" échale un ratito a este hilo. https://t.co/4oMKGpYlFs",si no tienes claro de qu  va est   huelga de transporte   chale un ratito a este hilo   ,titojuanmiti,es,4,1,2015-03-21 19:51:40+00:00,407,False,24581,,,1505282180305596417
999,2022-03-19 20:36:19+00:00,@Gestionpe Eso ha subido en todo el mundo. Aquí en España la gasolina ha subido cuatro veces más. El aceite de girasol de 1.15 a 3.65 euros y con la huelga del transporte los supermercados vacíos,  eso ha subido en todo el mundo  aqu  en espa a la gasolina ha subido cuatro veces m s  el aceite de girasol de 1 15 a 3 65 euros y con la huelga del transporte los supermercados vac os,rox_margarita,es,0,0,2012-11-19 12:11:57+00:00,201,False,12593,,,1505282037602824193
1000,2022-03-19 20:36:17+00:00,"Vox reúne a miles frente a los ayuntamientos para protestar contra el Gobierno por la subida de precios y gritan lemas como “Sánchez rata, queremos luz barata” o “Sánchez basura, paga tú la factura”. Un hombre grita también: “¡Hay que colgarlo!” https://t.co/yQZCDlEbep",vox re ne a miles frente a los ayuntamientos para protestar contra el gobierno por la subida de precios y gritan lemas como  s nchez rata  queremos luz barata  o  s nchez basura  paga t  la factura   un hombre grita tambi n    hay que colgarlo    ,el_pais,es,483,142,2007-08-06 16:20:09+00:00,8465371,True,1992,Madrid,,1505282030220754945
1004,2022-03-19 20:35:12+00:00,RT @europapress: #LoMásVisto | Un ganadero vierte la leche al suelo después de que la industria láctea haya tenido que parar su actividad h…,  lom svisto   un ganadero vierte la leche al suelo despu s de que la industria l ctea haya tenido que parar su actividad h ,NSrsp1967,es,0,20,2015-03-13 08:21:50+00:00,14,False,3786,,,1505281756898942978
1017,2022-03-19 20:32:34+00:00,"Alemania, Francia, Italia y Portugal (entre otros) tienen precios más altos para los carburantes y allí no gobierna @sanchezcastejon 
Para los que tengan dudas de si detrás de la huelga del transporte no están los ultras de V🤮X (amigos de #PutinAsesino ) y sus socios del PP. https://t.co/zv8wAzNXfP",alemania  francia  italia y portugal  entre otros  tienen precios m s altos para los carburantes y all  no gobierna    para los que tengan dudas de si detr s de la huelga del transporte no est n los ultras de v x  amigos de  putinasesino   y sus socios del pp   ,zagaldemilwauke,es,10,10,2011-12-11 21:14:53+00:00,1847,False,11570,Nómada,,1505281093259440128
1023,2022-03-19 20:31:50+00:00,"Huelga de transporte, última hora | ""Preocupación"" en la Guardia Civil por las instrucciones del Gobierno pidiendo ""más contundencia"" en la huelga
@elmundoes Con estos más contundencia y a los Okupas más manga ancha. Espero k la guardia civil haga una 🖕 https://t.co/tffAbIUDeu",huelga de transporte   ltima hora    preocupaci n  en la guardia civil por las instrucciones del gobierno pidiendo  m s contundencia  en la huelga   con estos m s contundencia y a los okupas m s manga ancha  espero k la guardia civil haga una    ,egallardo1954,es,1,1,2015-05-07 21:43:41+00:00,51,False,24,,,1505280910404509697
1024,2022-03-19 20:31:11+00:00,"Huelga de transporte, última hora | ""Preocupación"" en la Guardia Civil por las instrucciones del Gobierno pidiendo ""más contundencia"" en la huelga https://t.co/jYeR4RuRCE
Y sin ninguna orden de nadie el fascismo se une contra el gobierno estos MAFIOSOS y guardia civil",huelga de transporte   ltima hora    preocupaci n  en la guardia civil por las instrucciones del gobierno pidiendo  m s contundencia  en la huelga   y sin ninguna orden de nadie el fascismo se une contra el gobierno estos mafiosos y guardia civil,Rafalop19,es,0,0,2020-08-20 11:21:30+00:00,0,False,4,,,1505280746151424000
1029,2022-03-19 20:29:44+00:00,"RT @acompanado_el: Salvando las evidentes distancias, en 1972, en Chile, Allende tuvo que afrontar una huelga del transporte que buscaba er…", salvando las evidentes distancias  en 1972  en chile  allende tuvo que afrontar una huelga del transporte que buscaba er ,GregoriPellicer,es,0,8,2021-09-17 11:59:35+00:00,131,False,2010,,,1505280382794711052
1033,2022-03-19 20:29:21+00:00,"Huelga de transporte, última hora | ""Preocupación"" en la Guardia Civil por las instrucciones del Gobierno pidiendo ""más contundencia"" en la huelga https://t.co/jYeR4RuRCE 
Entonces es verdad que los huelguistas son de la extrema derecha si fueran trabadores de izquierda si daban",huelga de transporte   ltima hora    preocupaci n  en la guardia civil por las instrucciones del gobierno pidiendo  m s contundencia  en la huelga    entonces es verdad que los huelguistas son de la extrema derecha si fueran trabadores de izquierda si daban,Rafalop19,es,0,0,2020-08-20 11:21:30+00:00,0,False,4,,,1505280285583237128
1038,2022-03-19 20:27:58+00:00,"@miprimerbass Tú piensas que la huelga actual del transporte va a mejorar las condiciones de vida de los asalariados y autónomos ?, Tú piensas que van a conseguir un convenio a nivel nacional ? Quién garantiza a un transportista seguridad en un área de servicio de autopista ?",  t  piensas que la huelga actual del transporte va a mejorar las condiciones de vida de los asalariados y aut nomos    t  piensas que van a conseguir un convenio a nivel nacional   qui n garantiza a un transportista seguridad en un  rea de servicio de autopista  ,JessGarcaDiaz3,es,0,0,2018-01-23 21:10:13+00:00,202,False,12127,,,1505279938332606475
1043,2022-03-19 20:27:17+00:00,"Aún hay quien no sabe distinguir una huelga de un paro patronal. No se puede ver sólo que parte del transporte para, hay que informarse del motivo.",a n hay quien no sabe distinguir una huelga de un paro patronal  no se puede ver s lo que parte del transporte para  hay que informarse del motivo ,PabloCGarabal,es,0,0,2011-08-25 11:07:20+00:00,504,False,144,Santiago de Compostela,,1505279765778939909
1046,2022-03-19 20:27:02+00:00,"No es huelga,  es paro transporte https://t.co/VSEoGp8ztU",no es huelga   es paro transporte  ,Lauserwey,es,0,0,2013-01-15 16:05:49+00:00,1353,False,10671,madrid,,1505279702545715216
1080,2022-03-19 20:22:55+00:00,"En esta huelga de transporte muchos rojos están descubriendo el derecho al trabajo, es increíble.",en esta huelga de transporte muchos rojos est n descubriendo el derecho al trabajo  es incre ble ,waifulogy,es,3,0,2020-11-22 14:58:03+00:00,466,False,927,,,1505278665587896323
1099,2022-03-19 20:20:24+00:00,"RT @Rockegora: - Todo ha subido mucho.

-Claro, al subir el petróleo el transporte sube mucho con lo que hay que repercutir dicha subida al…",   todo ha subido mucho    claro  al subir el petr leo el transporte sube mucho con lo que hay que repercutir dicha subida al ,cheloserradilla,es,0,18,2012-01-21 00:22:02+00:00,1516,False,345871,navarrete,,1505278031568457732
1102,2022-03-19 20:20:09+00:00,RT @diariodejerez: Quinto día de huelga de transporte y empieza a notarse ya la falta de algunos productos en Jerez https://t.co/cjF7AMedIT…, quinto d a de huelga de transporte y empieza a notarse ya la falta de algunos productos en jerez  ,DuranEstevez00,es,0,1,2014-09-02 13:35:00+00:00,2100,False,87399,,,1505277970004549635
1103,2022-03-19 20:20:03+00:00,RT @SoyMmadrigal: Mi opinión es que esto de la huelga del transporte es la versión de la utilización de lo que sufre un sector en 2022 como…, mi opini n es que esto de la huelga del transporte es la versi n de la utilizaci n de lo que sufre un sector en 2022 como ,elimiguez,es,0,146,2010-09-01 14:29:55+00:00,102,False,9755,Galicia,,1505277946034110469
1104,2022-03-19 20:19:59+00:00,"RT @GuillerCil: UPS! Que #Asturias sea una de las regiones donde la huelga de transporte está teniendo mayor incidencia, seguro que no ha t…", ups  que  asturias sea una de las regiones donde la huelga de transporte est  teniendo mayor incidencia  seguro que no ha t ,MARAJESSPATIO1,es,0,13,2020-03-16 11:41:45+00:00,1033,False,63427,"Adeje, España",,1505277929940475914
1113,2022-03-19 20:18:44+00:00,"RT @FedeGarciaBWN: Huelga de transporte, última hora | ""Preocupación"" en la Guardia Civil por las instrucciones del Gobierno pidiendo ""más…", huelga de transporte   ltima hora    preocupaci n  en la guardia civil por las instrucciones del gobierno pidiendo  m s ,jeghapw,es,0,1,2011-03-11 14:07:28+00:00,75,False,20014,AB,,1505277613945851905
1123,2022-03-19 20:18:02+00:00,­­📰 Huelga del transporte: 29 detenidos y 332 investigados desde inicio del paro #EconomíaYEmpleoEspaña https://t.co/V8aZuJWZp2 https://t.co/lRXmTiLxdb,    huelga del transporte  29 detenidos y 332 investigados desde inicio del paro  econom ayempleoespa a    ,madridactual,es,0,0,2009-06-26 07:55:37+00:00,27599,False,12223,"Comunidad de Madrid, España",,1505277439173435400
1124,2022-03-19 20:17:58+00:00,"RT @vdonuestro: Apoyamos completamente la huelga del transporte y de los demás sectores básicos de la economía española, del que viven tant…", apoyamos completamente la huelga del transporte y de los dem s sectores b sicos de la econom a espa ola  del que viven tant ,ejidense88,es,0,21,2015-09-07 13:33:05+00:00,33,False,672,,,1505277421607694344
1125,2022-03-19 20:17:45+00:00,"RT @Democracia__Ley: @C_Cervera_M @Ignaherrer Fijate Ana Pastor:

Ni un solo tuit sobre huelga de transporte, del campo,condena a la Fiscal…",   cervera m   fijate ana pastor   ni un solo tuit sobre huelga de transporte  del campo condena a la fiscal ,MARAJESSPATIO1,es,0,1,2020-03-16 11:41:45+00:00,1033,False,63427,"Adeje, España",,1505277366209331205
1126,2022-03-19 20:17:34+00:00,"RT @HN_ElEjido: 🚚 El sector del transporte es el pulmón de la nación.

📢 Desde Hacer Nación El Ejido nos sumamos a la huelga del transporte…",   el sector del transporte es el pulm n de la naci n     desde hacer naci n el ejido nos sumamos a la huelga del transporte ,ejidense88,es,0,24,2015-09-07 13:33:05+00:00,33,False,672,,,1505277320357101569
1131,2022-03-19 20:17:02+00:00,"@EstherdelBrio @C_Cervera_M Fijate Ana Pastor:

Ni un solo tuit sobre huelga de transporte, del campo,condena a la Fiscalia.

¿Recuerdas cuando gobernaba Rajoy su continuo activismo?",    cervera m fijate ana pastor   ni un solo tuit sobre huelga de transporte  del campo condena a la fiscalia    recuerdas cuando gobernaba rajoy su continuo activismo ,Democracia__Ley,es,1,0,2020-01-28 19:28:33+00:00,287,False,2701,,,1505277185799634950
1141,2022-03-19 20:16:27+00:00,"Y hay libertad de Huelga, estamos en democracia .Pero los camioneros que protestan no hacen huelga, hacen un paro patronal ,son empresarios  Y si los Grandes empresarios del transporte con sus trabajadores camioneros, no hacen paro patronal,y sus trabajadores no hacen huelga ,a",y hay libertad de huelga  estamos en democracia  pero los camioneros que protestan no hacen huelga  hacen un paro patronal  son empresarios  y si los grandes empresarios del transporte con sus trabajadores camioneros  no hacen paro patronal y sus trabajadores no hacen huelga  a,AyoraEzequiel,es,0,0,2021-04-15 09:55:02+00:00,25,False,146,,,1505277040647450632
1146,2022-03-19 20:16:14+00:00,"RT @KA_Sindical: La ultraderecha detrás de la huelga del transporte .Y no nos engañemos estos no buscan el bien de los trabajadores , solo…", la ultraderecha detr s de la huelga del transporte  y no nos enga emos estos no buscan el bien de los trabajadores   solo ,sebastiantavir1,es,0,250,2012-01-11 19:42:24+00:00,337,False,7462,,,1505276983483187202
1149,2022-03-19 20:15:43+00:00,Quinto día de huelga de transporte y empieza a notarse ya la falta de algunos productos en Jerez https://t.co/cjF7AMedIT https://t.co/w0zNGoDYsn,quinto d a de huelga de transporte y empieza a notarse ya la falta de algunos productos en jerez    ,diariodejerez,es,0,1,2011-02-08 09:21:38+00:00,17248,False,397,Jerez de la Frontera,,1505276853577203721
1152,2022-03-19 20:15:25+00:00,"@C_Cervera_M @Ignaherrer Fijate Ana Pastor:

Ni un solo tuit sobre huelga de transporte, del campo,condena a la Fiscalia.

¿Recuerdas cuando gobernaba Rajoy su continuo activismo?",  cervera m   fijate ana pastor   ni un solo tuit sobre huelga de transporte  del campo condena a la fiscalia    recuerdas cuando gobernaba rajoy su continuo activismo ,Democracia__Ley,es,5,1,2020-01-28 19:28:33+00:00,287,False,2701,,,1505276780025978882
1153,2022-03-19 20:15:17+00:00,"España: huelga de transporte, productores de leche la botan sin transporte, la comida , lo básico parado por el alza del combustible. Eso pasa es UE",espa a  huelga de transporte  productores de leche la botan sin transporte  la comida   lo b sico parado por el alza del combustible  eso pasa es ue,JOHANDEVEER2,es,1,0,2013-05-20 20:01:37+00:00,28,False,384,Venezuela,,1505276747239116803
1157,2022-03-19 20:14:47+00:00,"RT @Ponce1805: No será que con la huelga de transporte se está jugando el ""MONOPOLIO SINDICAL"" y por eso UGT y CCOO no aceptan la huelga???…", no ser  que con la huelga de transporte se est  jugando el  monopolio sindical  y por eso ugt y ccoo no aceptan la huelga    ,Ponce18051,es,0,1,2020-04-03 12:34:02+00:00,535,False,1492,,,1505276621162487820
1160,2022-03-19 20:14:28+00:00,"Si la huelga del transporte fuera minoritaria como te dice el Gobierno....las estanterias de los super no estarían vacías....las industrias desabastecidas....y el Gobierno con los huevos de corbata
Y lo sabes!!!",si la huelga del transporte fuera minoritaria como te dice el gobierno    las estanterias de los super no estar an vac as    las industrias desabastecidas    y el gobierno con los huevos de corbata y lo sabes   ,YlosabesLo,es,92,30,2020-10-11 21:30:04+00:00,8274,False,19255,,,1505276539893653511
1171,2022-03-19 20:13:24+00:00,"Igual ya lo han lanzado, pero, si no es así, que sepan Uds. que la huelga de transporte será culpabilizada conveniente y mediáticamente de cualquier nueva medida antipopular que este gobierno desee tomar. 

Al tiempo…",igual ya lo han lanzado  pero  si no es as   que sepan uds  que la huelga de transporte ser  culpabilizada conveniente y medi ticamente de cualquier nueva medida antipopular que este gobierno desee tomar    al tiempo ,trinitero,es,1,0,2013-04-19 15:40:06+00:00,227,False,2040,"Tudela, España",,1505276270082510852
