,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas,ID
851,2022-03-18 22:10:00+00:00,Las granjas gaditanas comienzan a tirar leche por la huelga de transporte https://t.co/XrCFF4SEy7 https://t.co/gRFDlU83LW,las granjas gaditanas comienzan a tirar leche por la huelga de transporte    ,diariodejerez,es,1,0,2011-02-08 09:21:38+00:00,17249,False,397,Jerez de la Frontera,,1504943229044768773
859,2022-03-18 22:08:41+00:00,RT @jucilnacional: Paso por #Córdoba del convoy de camiones escoltados por la #GuardiaCivil para garantizarles la circulación ante los posi…, paso por  c rdoba del convoy de camiones escoltados por la  guardiacivil para garantizarles la circulaci n ante los posi ,frahi68,es,0,71,2017-12-20 15:09:29+00:00,141,False,47011,,,1504942897245954048
864,2022-03-18 22:08:30+00:00,"#España Cuando gobierna la derecha, las huelgas son la lucha proletaria de la clase obrera. Ahora q gobiernan los socialistas y comunistas, la huelga del proletariado es ""un boicot de la ultra-derecha"". https://t.co/6yB2Sr33yd #HuelgaTransporte #Montero", espa a cuando gobierna la derecha  las huelgas son la lucha proletaria de la clase obrera  ahora q gobiernan los socialistas y comunistas  la huelga del proletariado es  un boicot de la ultra derecha      huelgatransporte  montero,Shamayim2,es,3,1,2010-10-03 10:14:09+00:00,2123,False,29045,"Andalusië, Spanje",,1504942849200205832
867,2022-03-18 22:08:27+00:00,"RT @niskelado: @FeijooGalicia la vioencia en la huelga del transporte mo la denunciais , como estais vosotros detrás",   la vioencia en la huelga del transporte mo la denunciais   como estais vosotros detr s,santiperito,es,0,1,2012-03-20 12:36:31+00:00,1015,False,13779,granada,,1504942835388268547
870,2022-03-18 22:08:17+00:00,Hoy en el trabajo he llamado para reclamar pedidos y en todas me dicen que no hay transporte por la huelga 🤡 https://t.co/xhsRac1sCY,hoy en el trabajo he llamado para reclamar pedidos y en todas me dicen que no hay transporte por la huelga    ,Davidgoma_,es,0,0,2014-01-25 12:28:05+00:00,527,False,3468,"Elche, España",,1504942797190803464
872,2022-03-18 22:08:16+00:00,"Huelga de transporte, última hora | El Gobierno se cita con el Comité Nacional, en el que los transportistas en huelga no se ven representados https://t.co/G1fjGGZg8v",huelga de transporte   ltima hora   el gobierno se cita con el comit  nacional  en el que los transportistas en huelga no se ven representados  ,infoMaresme,es,0,0,2013-04-01 10:53:03+00:00,368,False,1925,Maresme,,1504942791889244160
873,2022-03-18 22:08:13+00:00,RT @AUGC_Valencia: 🛎 Ensayos musicales con unidades de élite en las instalaciones del GRS 1 y en plena huelga de transporte https://t.co/vr…,   ensayos musicales con unidades de  lite en las instalaciones del grs 1 y en plena huelga de transporte  ,fe6856,es,0,8,2011-03-03 16:24:22+00:00,263,False,34937,,,1504942777012047872
878,2022-03-18 22:07:48+00:00,Solo falta @dlacalle defendiendo la huelga del transporte para el delirio...,solo falta   defendiendo la huelga del transporte para el delirio   ,asierkap,es,0,0,2012-02-04 16:44:10+00:00,66,False,1457,Portu,,1504942671940440068
880,2022-03-18 22:07:32+00:00,"Los paros siguen afectando a amplios sectores productivos | El Gobierno rechaza reunirse con los convocantes, pero lo hará el lunes con el Comité Nacional de Transporte por Carretera https://t.co/MHUWZGcLRC",los paros siguen afectando a amplios sectores productivos   el gobierno rechaza reunirse con los convocantes  pero lo har  el lunes con el comit  nacional de transporte por carretera  ,periodicoaragon,es,2,0,2009-06-12 15:01:25+00:00,86558,False,8202,Zaragoza,,1504942606245146624
882,2022-03-18 22:07:20+00:00,RT @piliymili69: Basilio explica la huelga de transporte https://t.co/XINfM7IdM0 a través de @YouTube, basilio explica la huelga de transporte   a trav s de  ,MANALVAN,es,0,1,2011-02-02 22:46:15+00:00,2769,False,184062,españa,,1504942554130923527
912,2022-03-18 22:04:07+00:00,"RT @Cristin52709340: Lo queréis más Claro?
Abascal,digno hijo de Putin detrás de la huelga Salvaje
De una Fracción mínima del
Transporte.
A…", lo quer is m s claro  abascal digno hijo de putin detr s de la huelga salvaje de una fracci n m nima del transporte  a ,EldaRod32122146,es,0,3,2018-10-11 17:07:13+00:00,1284,False,68115,,,1504941745544613894
925,2022-03-18 22:03:05+00:00,"@ManuBalboa1 @Mercadona El va a tener lineales llenos, pero al precio que les salga de los huevos

Y dudo que saquen lo.qie tienen en el almacén

Mola dejar estanterías vacías, aunque tengas almacenes llenos

Aparte, a estos la huelga de transporte, no afecta

A ver qué transportista deja de servirles",    el va a tener lineales llenos  pero al precio que les salga de los huevos  y dudo que saquen lo qie tienen en el almac n  mola dejar estanter as vac as  aunque tengas almacenes llenos  aparte  a estos la huelga de transporte  no afecta  a ver qu  transportista deja de servirles,Rebeldeasecas,es,2,0,2018-05-06 13:15:48+00:00,145,False,22778,,,1504941485950648333
940,2022-03-18 22:02:09+00:00,Que impotencia me da que no se esté apoyando la huelga del transporte. Están luchando por algo que nos afecta a todos y de lo único que se queja la gente es de que falten cosas en los supermercados. Vergüenza me da la verdad.,que impotencia me da que no se est  apoyando la huelga del transporte  est n luchando por algo que nos afecta a todos y de lo  nico que se queja la gente es de que falten cosas en los supermercados  verg enza me da la verdad ,eliperez101,es,3,0,2019-03-05 20:03:07+00:00,81,False,661,,,1504941250251829251
945,2022-03-18 22:01:47+00:00,La conselleira de Mar Rosa Quintana insta a que las actividades del sector agroalimentario sean declaradas servicios básicos en la huelga de transporte https://t.co/hfWAkbzvi2,la conselleira de mar rosa quintana insta a que las actividades del sector agroalimentario sean declaradas servicios b sicos en la huelga de transporte  ,galicia_tuits,es,0,0,2021-02-11 12:54:12+00:00,59,False,95,,,1504941161043091456
946,2022-03-18 22:01:26+00:00,La huelga del transporte impide a cuatro barcos descargar en el Puerto de #Cartagena. https://t.co/htqEMWTOkM @DailyMur,la huelga del transporte impide a cuatro barcos descargar en el puerto de  cartagena     ,DailyMur,es,2,1,2012-01-28 16:18:16+00:00,19399,False,62516,Murcia - España,,1504941071347990529
950,2022-03-18 22:01:09+00:00,RT @VizcayaJucil: La #Benemerita garantiza la libre circulación ante los piquetes de la huelga del transporte en todo el territorio naciona…, la  benemerita garantiza la libre circulaci n ante los piquetes de la huelga del transporte en todo el territorio naciona ,JoseLMM07,es,0,28,2020-03-08 16:56:52+00:00,55,False,16514,"Comunidad de Madrid, España",,1504940997989568519
951,2022-03-18 22:01:05+00:00,"Por favor gente de la huelga de transporte, os importaría traerme el pc que me he comprado? Después de la entrega podéis volver a la huelga :3",por favor gente de la huelga de transporte  os importar a traerme el pc que me he comprado  despu s de la entrega pod is volver a la huelga  3,agarrartorsos,es,3,0,2020-09-12 13:01:50+00:00,60,False,1431,La Rosa de Guadalupe,,1504940983842127873
957,2022-03-18 22:00:18+00:00,"RT @Rixartvs: Lo peor de la Huelga de Transporte no son los que estorban en la carretera, lo peor son los que no pueden salir a repartir po…", lo peor de la huelga de transporte no son los que estorban en la carretera  lo peor son los que no pueden salir a repartir po ,Crispirulero,es,0,2,2011-04-09 09:43:45+00:00,2426,False,29733,,,1504940786374393871
959,2022-03-18 22:00:02+00:00,"El ministro Planas advierte a los piquetes de la huelga de transporte que impedir la distribución de alimentos es un acto ""ilegal"" e ""inmoral"": ""Las fuerzas de seguridad tratarán de evitar que perturben el normal funcionamiento de nuestra sociedad"" https://t.co/zcBL9zQQ2k https://t.co/PeyPqad3JK",el ministro planas advierte a los piquetes de la huelga de transporte que impedir la distribuci n de alimentos es un acto  ilegal  e  inmoral    las fuerzas de seguridad tratar n de evitar que perturben el normal funcionamiento de nuestra sociedad     ,europapress,es,23,12,2010-03-09 10:05:13+00:00,1467555,True,3611,,,1504940717310947338
965,2022-03-18 21:59:20+00:00,Basilio explica la huelga de transporte https://t.co/XINfM7IdM0 a través de @YouTube,basilio explica la huelga de transporte   a trav s de  ,piliymili69,es,1,1,2016-01-25 18:51:54+00:00,3109,False,139994,Madrid,,1504940542202986498
971,2022-03-18 21:58:33+00:00,"RT @PerezColchero: España se mueve:
 🇪🇸14 de marzo - Huelga transporte
🇪🇸19 de marzo - Manifestaciones ante ayuntamientos por los precios d…", espa a se mueve     14 de marzo   huelga transporte   19 de marzo   manifestaciones ante ayuntamientos por los precios d ,Noa_D_N,es,0,111,2020-03-26 14:40:53+00:00,537,False,68140,"Madrid, España",,1504940344609329154
976,2022-03-18 21:57:58+00:00,"RT @galleguiceitor: En Galicia no es sólo una #HuelgadeTransporte aquí se ha unido todo el mundo. Ganaderos, pescadores y todo tipo de sect…", en galicia no es s lo una  huelgadetransporte aqu  se ha unido todo el mundo  ganaderos  pescadores y todo tipo de sect ,nor7992,es,0,1,2009-05-21 22:36:23+00:00,6880,False,4979,España,,1504940199549276165
977,2022-03-18 21:57:57+00:00,"RT @DomingoAlbMtnez: 📢ATENCIÓN📢
Debido a la huelga del transporte por el incremento del precio del gasoil, puede haber desabastecimiento de…",  atenci n  debido a la huelga del transporte por el incremento del precio del gasoil  puede haber desabastecimiento de ,fmolinapublica,es,0,10,2013-09-10 12:24:24+00:00,2653,False,70618,,,1504940195715731457
979,2022-03-18 21:57:52+00:00,RT @diputadocero: Y el líder de la oposición no tiene nada que decir sobre la huelga del transporte, y el l der de la oposici n no tiene nada que decir sobre la huelga del transporte,margarepelente,es,0,1,2021-01-22 21:13:53+00:00,16,False,235,"Sevilla, España",,1504940172642766856
980,2022-03-18 21:57:48+00:00,"Vamos por la vida tan convencidos de que nuestros problemas son responsabilidad primeramente de los demás que, la simple gestión de la lista de la compra, de cara a una huelga de transporte y con niños en casa, nos parece de preparacionismo avanzado.",vamos por la vida tan convencidos de que nuestros problemas son responsabilidad primeramente de los dem s que  la simple gesti n de la lista de la compra  de cara a una huelga de transporte y con ni os en casa  nos parece de preparacionismo avanzado ,MRoedora,es,0,0,2020-04-06 22:35:41+00:00,99,False,10140,,,1504940158537420802
985,2022-03-18 21:57:27+00:00,"Y cómo pescado fresco no hay, tiraremos de congelado para cenar!!🥵
Para los que tenemos una dieta bien surtida de carne y pescado fresco, tenemos un problema añadido con esto del transporte en huelga.🧐🥴
#NoTeLoPerdonaréJamásSánchez 🤨🤨 https://t.co/sSnBqCCrY4",y c mo pescado fresco no hay  tiraremos de congelado para cenar    para los que tenemos una dieta bien surtida de carne y pescado fresco  tenemos un problema a adido con esto del transporte en huelga     noteloperdonar jam ss nchez     ,Fedelpasto1,es,1,0,2017-02-28 23:13:10+00:00,1487,False,35583,,,1504940067625873415
993,2022-03-18 21:56:54+00:00,"RT @Thelawthetrue: @esCesarVidal @EGoldst13173585 La ministra de Hacienda, María Jesús Montero, ya ha unido argumentalmente la huelga del t…",     la ministra de hacienda  mar a jes s montero  ya ha unido argumentalmente la huelga del t ,crrmtrr_romero,es,0,16,2016-06-08 09:56:12+00:00,182,False,4539,,,1504939929121574912
1007,2022-03-18 21:55:52+00:00,"RT @antiturralde: Primero intentasteis convencernos d q la huelga d transporte era d tres señoritos y q no habría seguimiento, alguno me di…", primero intentasteis convencernos d q la huelga d transporte era d tres se oritos y q no habr a seguimiento  alguno me di ,cristian_rbetis,es,0,10,2012-08-22 20:16:14+00:00,211,False,6648,,,1504939669775073283
1012,2022-03-18 21:55:06+00:00,Yo apoyo la huelga del transporte. https://t.co/AAKv9vRzLj,yo apoyo la huelga del transporte   ,LpezCullar,es,3,2,2011-08-09 15:18:17+00:00,1878,False,224912,Granada,,1504939478397460486
1017,2022-03-18 21:54:33+00:00,RT @LA_ZANAHORIA___: La ultraderecha dirigiendo la huelga de transporte. https://t.co/KxVQ94DwJ0, la ultraderecha dirigiendo la huelga de transporte   ,antonioflore196,es,0,3,2020-01-16 16:09:11+00:00,1018,False,162080,Sevilla (Capital),,1504939337967980551
1018,2022-03-18 21:54:32+00:00,"RT @nicoromanul: El presidente francés ha sido listo y ha resuelto el posible huelga de transporte! En España nada, se le acusa a los camio…", el presidente franc s ha sido listo y ha resuelto el posible huelga de transporte  en espa a nada  se le acusa a los camio ,osa1_pilardela,es,0,1,2022-03-02 10:22:46+00:00,229,False,3110,,,1504939335505911812
1021,2022-03-18 21:54:23+00:00,RT @clujmao: Por cierto sabéis quiénes no apoyo la huelga de los transportistas??? LA PATRONAL DEL TRANSPORTE., por cierto sab is qui nes no apoyo la huelga de los transportistas    la patronal del transporte ,Nafivi15,es,0,2,2012-01-20 18:17:57+00:00,169,False,204,,,1504939297761288194
1022,2022-03-18 21:54:21+00:00,"No conoce lo que es el trabajo asalariado
Promueve cierres patronales
CIERRE PATRONAL del transporte

No es una huelga de trabajadores
V🤮X y el trumpismo https://t.co/ybv0XokvEI",no conoce lo que es el trabajo asalariado promueve cierres patronales cierre patronal del transporte  no es una huelga de trabajadores v x y el trumpismo  ,GalloJusticiero,es,30,33,2016-12-02 10:48:26+00:00,14158,False,29220,,,1504939288856780804
1024,2022-03-18 21:54:15+00:00,"RT @JavierDoz1: Es clara la involucración de VOX en la huelga de un sector del transporte. Parte de sus peticiones son justas, pero se está…", es clara la involucraci n de vox en la huelga de un sector del transporte  parte de sus peticiones son justas  pero se est  ,jaimecedrun,es,0,4,2011-05-26 14:59:26+00:00,3165,False,395,,,1504939261606473735
1028,2022-03-18 21:54:00+00:00,"RT @DrStrangeisback: @Apapell ¡Coño!

Seguro que cuando @UGT_Comunica o @CCOO se manifestaban en 2011 y 2012 no había ningún matiz político…",    co o   seguro que cuando   comunica o   se manifestaban en 2011 y 2012 no hab a ning n matiz pol tico ,Mia27506102,es,0,18,2021-05-22 21:17:39+00:00,98,False,13659,,,1504939200243720194
1036,2022-03-18 21:53:19+00:00,Por cierto sabéis quiénes no apoyo la huelga de los transportistas??? LA PATRONAL DEL TRANSPORTE.,por cierto sab is qui nes no apoyo la huelga de los transportistas    la patronal del transporte ,clujmao,es,4,2,2010-11-23 21:12:05+00:00,2116,False,30317,Dehesas Viejas (Granada),,1504939030085083139
1037,2022-03-18 21:53:17+00:00,"""No somos ni de izquierdas,ni de derechas.
Somos los de abajo y vamos a por los de arriba.""

He leído este lema en referencia a la huelga de transporte. Sabéis donde usábamos el mismo palabra por palabra? En el 15M. Esto no va de política, va de gente MUY harta.", no somos ni de izquierdas ni de derechas  somos los de abajo y vamos a por los de arriba    he le do este lema en referencia a la huelga de transporte  sab is donde us bamos el mismo palabra por palabra  en el 15m  esto no va de pol tica  va de gente muy harta ,Paco_Amaya,es,16,3,2011-05-20 03:02:59+00:00,801,False,119084,"Málaga, España",,1504939020844998657
1040,2022-03-18 21:53:06+00:00,@PomaresLos Quien dijo que había huelga de transporte habiendo los Pomares 👏👏👏👏👏,  quien dijo que hab a huelga de transporte habiendo los pomares      ,manuelolivar200,es,1,0,2013-11-28 11:24:38+00:00,85,False,7700,"En la vida todo es cuestion de prespectiva, por ejemplo para las langostas que estaban en la pecera de Titanic lo que paso fue un milagro",,1504938972740521987
1046,2022-03-18 21:52:23+00:00,"RT @Zolinlarra: Lo d los acólitos d Podemos, intentando desprestigiar a los transportistas autónomos en huelga, es d lo mas rastrero.
#Huel…", lo d los ac litos d podemos  intentando desprestigiar a los transportistas aut nomos en huelga  es d lo mas rastrero   huel ,Arantxaoiasso,es,0,2,2013-02-07 12:28:42+00:00,790,False,93013,,,1504938793828237319
1058,2022-03-18 21:51:12+00:00,RT @JulianoElApost2: La huelga que lleva a cabo por esta plataforma minorista del sector del transporte es la forma habitual de proceder de…, la huelga que lleva a cabo por esta plataforma minorista del sector del transporte es la forma habitual de proceder de ,nelsoynel,es,0,23,2014-09-26 16:40:47+00:00,283,False,19266,,,1504938494359134225
1060,2022-03-18 21:50:52+00:00,"RT @BorregueroAngel: Señora Delgada del Gobierno en Extremadura, Garcia Seco, aquí los únicos terroristas son los de Bildu, sus socios de g…", se ora delgada del gobierno en extremadura  garcia seco  aqu  los  nicos terroristas son los de bildu  sus socios de g ,CarmenZavaleta1,es,0,24,2011-09-15 18:31:31+00:00,756,False,60309,,,1504938413073522699
1061,2022-03-18 21:50:49+00:00,"Los boots de granjas rusas ,regalo de Putin para la extrema derecha y loa organizadores de la huelga del transporte . Uno de sus líderes ya ha reconocido su apoyo al líder ruso. https://t.co/ktcUMZ3wcZ",los boots de granjas rusas  regalo de putin para la extrema derecha y loa organizadores de la huelga del transporte   uno de sus l deres ya ha reconocido su apoyo al l der ruso   ,nicogoncas,es,40,35,2007-11-26 17:16:12+00:00,4492,False,30767,Lalín-Galicia,,1504938400889159686
1082,2022-03-18 21:48:27+00:00,RT @cleocoke83: LOS TAXISTAS COMIENZAN A UNIRSE AL TRANSPORTE EN ESTA HUELGA QUE TRAS 5 DÍAS EMPIEZA A PONER EN JAQUE AL GOBIERNO Y SUS SIN…, los taxistas comienzan a unirse al transporte en esta huelga que tras 5 d as empieza a poner en jaque al gobierno y sus sin ,RoberWrestle,es,0,15,2012-07-24 21:02:48+00:00,1955,False,52824,,,1504937804802969607
1086,2022-03-18 21:48:05+00:00,@RubenSanchezTW Es huelga del transporte y no huelga de conductores,  es huelga del transporte y no huelga de conductores,quinoM951,es,0,0,2014-11-16 18:31:15+00:00,6,False,161,,,1504937711483895811
1099,2022-03-18 21:46:15+00:00,"RT @Chuck_Rasco: Tenemos claro que la huelga del transporte está organizada por la ultraderecha, pero ¿Dónde están las UIPs que tan contund…", tenemos claro que la huelga del transporte est  organizada por la ultraderecha  pero  d nde est n las uips que tan contund ,Erdani_C,es,0,5,2011-07-29 17:31:32+00:00,351,False,10213,Ciudad K,,1504937251079344130
1100,2022-03-18 21:46:15+00:00,@aurahcfanss_ Y están sin Lexatin por la huelga de transporte. Es un drama,   y est n sin lexatin por la huelga de transporte  es un drama,Manu_Spurs21,es,5,0,2011-10-27 23:19:40+00:00,772,False,35056,Ciudadano del Mundo.,,1504937250416640003
1103,2022-03-18 21:46:01+00:00,"A mis queridos influencers de ""izquierdas"", estoy leyendo, ya a varios, que la huelga del transporte es un cierre patronal promovido por el partido diccionario y no sé qué de Chile y Allende
1- todos los huelguistas que conozco son autónomos con uno o dos vehículos cómo máximo.",a mis queridos influencers de  izquierdas   estoy leyendo  ya a varios  que la huelga del transporte es un cierre patronal promovido por el partido diccionario y no s  qu  de chile y allende 1  todos los huelguistas que conozco son aut nomos con uno o dos veh culos c mo m ximo ,clujmao,es,8,5,2010-11-23 21:12:05+00:00,2116,False,30317,Dehesas Viejas (Granada),,1504937193567043588
1120,2022-03-18 21:43:18+00:00,"📢ATENCIÓN📢
Debido a la huelga del transporte por el incremento del precio del gasoil, puede haber desabastecimiento de #UnCiervoEnLaCarretera en alguna librería. Es aconsejable hacer acopio de todos los ejemplares posibles hasta que la situación se normalice.
Fin del comunicado https://t.co/wYOLH9dxf3", atenci n  debido a la huelga del transporte por el incremento del precio del gasoil  puede haber desabastecimiento de  unciervoenlacarretera en alguna librer a  es aconsejable hacer acopio de todos los ejemplares posibles hasta que la situaci n se normalice  fin del comunicado  ,DomingoAlbMtnez,es,41,10,2018-10-16 20:27:32+00:00,5348,False,35569,En la inopia 🏝️,,1504936509450989576
1122,2022-03-18 21:43:15+00:00,"@europapress Y esto es lo más leído?
Un eslabón suelto ultra que rechazan en la frontera.
Ya huelga del transporte???
Ah! Que resulta que todos los camioneros son fachas???!!!",  y esto es lo m s le do  un eslab n suelto ultra que rechazan en la frontera  ya huelga del transporte    ah  que resulta que todos los camioneros son fachas      ,Toyfel3,es,0,0,2022-02-24 21:43:23+00:00,4,False,401,,,1504936494087213062
1126,2022-03-18 21:42:39+00:00,"RT @AUGC_CLM: Ensayos musicales con unidades de élite en las instalaciones del GRS 1 y en plena huelga de transporte.
Complejos de Cesarism…", ensayos musicales con unidades de  lite en las instalaciones del grs 1 y en plena huelga de transporte  complejos de cesarism ,BVellisco1,es,0,11,2017-08-24 13:40:18+00:00,799,False,70584,,,1504936344270819329
1127,2022-03-18 21:42:38+00:00,"El presidente francés ha sido listo y ha resuelto el posible huelga de transporte! En España nada, se le acusa a los camioneros que son de extrema derecha! 😡😡😡Squid News
https://t.co/9gQzihxQni",el presidente franc s ha sido listo y ha resuelto el posible huelga de transporte  en espa a nada  se le acusa a los camioneros que son de extrema derecha     squid news  ,nicoromanul,es,1,1,2013-09-14 14:31:41+00:00,2846,False,85107,"Navarra, Comunidad Foral de Na",,1504936339908833281
1138,2022-03-18 21:40:48+00:00,La huelga de transporte ocasiona ya 600 millones en pérdidas en alimentación https://t.co/gUdarhchZp,la huelga de transporte ocasiona ya 600 millones en p rdidas en alimentaci n  ,heraldoes,es,2,0,2008-07-24 13:07:00+00:00,174573,True,2112,"Aragón, España",,1504935880099774464
1143,2022-03-18 21:40:33+00:00,RT @seroccidente: Nueva jornada de huelga en el transporte por carretera https://t.co/QpHBFLj0Xk, nueva jornada de huelga en el transporte por carretera  ,nestea73,es,0,2,2011-01-09 01:18:44+00:00,113,False,750,,,1504935814660300803
1149,2022-03-18 21:39:55+00:00,"Finsa, con más de 2.300 empleados en Galicia, para actividad por la huelga de transporte » Galicia https://t.co/lU4Jyv0Fe1",finsa  con m s de 2 300 empleados en galicia  para actividad por la huelga de transporte   galicia  ,GaliciaED_,es,1,0,2013-07-16 08:33:49+00:00,3784,True,96,"Galicia, España",,1504935658053382145
1152,2022-03-18 21:39:32+00:00,"@alb_net7 @RubenSanchezTW a ver si os enteráis de una vez, que los paros del transporte los están haciendo los autónomos y las pymes, ni paro patronal ni huelga de asalariados. Los que salen a protestar son los que tienen que pagar el gasoil",  net7   a ver si os enter is de una vez  que los paros del transporte los est n haciendo los aut nomos y las pymes  ni paro patronal ni huelga de asalariados  los que salen a protestar son los que tienen que pagar el gasoil,Francis61470479,es,58,4,2012-12-06 08:58:08+00:00,396,False,5416,Spanishtan del norte de Africa,,1504935558795173898
1155,2022-03-18 21:39:20+00:00,"RT @La_SER: Una empresa química alerta de que la huelga de transporte puede dejar sin agua potable al norte de España ""en cuatro días"" http…", una empresa qu mica alerta de que la huelga de transporte puede dejar sin agua potable al norte de espa a  en cuatro d as  http ,Mdoloresdv,es,0,13,2011-05-17 21:57:10+00:00,2492,False,208728,Sant Cugat del Vallès,,1504935508488642561
1157,2022-03-18 21:39:18+00:00,"El paro patronal (que no huelga) del transporte es el enésimo pulso que la derecha le quiere echar al Gobierno «ilegítimo» para hacerlo caer, esta vez protagonizado más por Vox que por el PP, lo cual va a pasar muchas veces más de ahora en adelante. Vox está desplazando al PP.",el paro patronal  que no huelga  del transporte es el en simo pulso que la derecha le quiere echar al gobierno  ileg timo  para hacerlo caer  esta vez protagonizado m s por vox que por el pp  lo cual va a pasar muchas veces m s de ahora en adelante  vox est  desplazando al pp ,jmtraductor1,es,0,0,2018-08-31 03:36:51+00:00,1678,False,1874,Madrid. España,,1504935500783697924
1158,2022-03-18 21:39:16+00:00,"Huelga de transporte, última hora | El Gobierno se cita con el Comité Nacional, en el que los transportistas en huelga no se ven representados https://t.co/8OYb3aHJpi",huelga de transporte   ltima hora   el gobierno se cita con el comit  nacional  en el que los transportistas en huelga no se ven representados  ,sevirinin,es,0,0,2014-06-29 18:57:58+00:00,30,False,202,Navia,,1504935494794334210
1159,2022-03-18 21:39:06+00:00,"Huelga de transporte, última hora | El Gobierno se cita con el Comité Nacional, en el que los transportistas en huelga no se ven representados https://t.co/MZgBMNlApF",huelga de transporte   ltima hora   el gobierno se cita con el comit  nacional  en el que los transportistas en huelga no se ven representados  ,Andover33489931,es,0,0,2021-12-21 23:45:39+00:00,1,False,15,,,1504935449315450880
1166,2022-03-18 21:38:02+00:00,Calvo cierra su fábrica de Carballo por la huelga del transporte https://t.co/JLegBDhIfa,calvo cierra su f brica de carballo por la huelga del transporte  ,diariobergan,es,1,0,2012-03-04 17:45:26+00:00,1459,False,75,Carballo,,1504935181328830466
1168,2022-03-18 21:37:51+00:00,RT @Teresaperezcep1: ¿Estás a favor de la huelga de transporte? https://t.co/lzSzs6febJ vía @diariosevilla,  est s a favor de la huelga de transporte    v a  ,ElenaRoriguezLo,es,0,12,2020-09-07 08:20:56+00:00,303,False,16740,"Madrid, España",,1504935136017760256
1172,2022-03-18 21:37:09+00:00,@ridermarina La huelga la está organizando VOX no los sindicatos del transporte.,  la huelga la est  organizando vox no los sindicatos del transporte ,PilarAlandalus,es,0,0,2014-12-03 21:15:28+00:00,268,False,40238,,,1504934960058155010
1174,2022-03-18 21:36:55+00:00,Ya ha dicho Sánchez que la huelga de transporte es culpa de Putin?,ya ha dicho s nchez que la huelga de transporte es culpa de putin ,_Kaperuzita_,es,0,0,2012-10-31 11:21:51+00:00,1282,False,27060,En 🏠,,1504934901073727493
1175,2022-03-18 21:36:49+00:00,"RT @ElPeterGrifinn: @Belisa82754991 @Pink19581 Aún llevando de camionero 20 años, como asalariado, no apoyo esta huelga. Si supierais la de…",     a n llevando de camionero 20 a os  como asalariado  no apoyo esta huelga  si supierais la de ,Manuela34537619,es,0,2,2017-12-05 09:59:43+00:00,4169,False,326113,,,1504934875018768390
1179,2022-03-18 21:36:22+00:00,"@Dortiz72 Vamos poquito a poco, Damián. Vamos a ver si acaba la guerra de Rusia/Ucrania, si acaba el covid, si acaba la huelga del transporte, si asciende el Recre...y ya pa el verano vamos con lo que tú dices, no te ansies.",  vamos poquito a poco  dami n  vamos a ver si acaba la guerra de rusia ucrania  si acaba el covid  si acaba la huelga del transporte  si asciende el recre   y ya pa el verano vamos con lo que t  dices  no te ansies ,MarioDelgado67,es,0,0,2012-02-23 17:44:17+00:00,273,False,10605,Huelva ,,1504934764813426698
1181,2022-03-18 21:36:21+00:00,@Ikko4gaming No hay huelga de transporte 🤣🤣🤣🤣🤣,  no hay huelga de transporte      ,_NeFeRu_,es,1,0,2021-03-11 16:10:49+00:00,402,False,12102,,,1504934760061231116
1182,2022-03-18 21:36:21+00:00,"RT @Mazinguer88: 287 MUERTES MÁS ,ÚLTIMAS 24 HORAS, PARTE COVID EN ESPAÑA, SUBEN LOS MUERTOS Y SIGUEN SIN DECIRNOS LOS QUE ESTABAN PINCHADO…", 287 muertes m s   ltimas 24 horas  parte covid en espa a  suben los muertos y siguen sin decirnos los que estaban pinchado ,UNAGRANDEYLIBR9,es,0,2,2020-09-11 12:45:36+00:00,61,False,780,"Córdoba, España",,1504934760006799360
1184,2022-03-18 21:36:09+00:00,Huelga Transporte #España #huelgatransportistas plataformaparaladefensadelsectordeltransporte https://t.co/ZV9WP2o9wu,huelga transporte  espa a  huelgatransportistas plataformaparaladefensadelsectordeltransporte  ,adrian_avr87,es,105,50,2017-08-26 14:58:12+00:00,811,False,13176,Kattegat-Valhalla,,1504934707158564864
1186,2022-03-18 21:36:08+00:00,"Huelga de transporte, última hora | El Gobierno se cita con el Comité Nacional, en el que los transportistas en huelga no se ven representados https://t.co/XUH2S2YDJo",huelga de transporte   ltima hora   el gobierno se cita con el comit  nacional  en el que los transportistas en huelga no se ven representados  ,josugraphics2,es,0,0,2015-08-24 10:18:55+00:00,151,False,39779,"Madrid, España",,1504934703152906240
1192,2022-03-18 21:35:35+00:00,"RT @NachoGracia9: Y ahora que llevamos 5 días de huelga de transporte

DE HEROES A VILLANOS", y ahora que llevamos 5 d as de huelga de transporte  de heroes a villanos,sisisonrisas,es,0,6,2013-12-08 18:44:12+00:00,59,False,7523,"Zaragoza, España",,1504934567878303752
1194,2022-03-18 21:35:25+00:00,"El paro iniciado hace días por el sector del transporte de mercancías ya se está haciendo notar en el mercado de productos higiénicos,  desde substancias químicas básicas para la limpieza, hasta dispositivos de control automático de piscinas. 👇
https://t.co/kkReXRK82r",el paro iniciado hace d as por el sector del transporte de mercanc as ya se est  haciendo notar en el mercado de productos higi nicos   desde substancias qu micas b sicas para la limpieza  hasta dispositivos de control autom tico de piscinas     ,clusterquimic,es,1,2,2012-11-19 09:26:03+00:00,745,False,1379,"Palma de Mallorca, España",,1504934522315546630
