,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas,ID
447,2022-03-31 06:55:34+00:00,"RT @CanalSurRadio: Los Bancos de Alimentos tardarán en recuperar la normalidad tras la huelga del transporte

📺 Entrevista a Agustín Vidal-…", los bancos de alimentos tardar n en recuperar la normalidad tras la huelga del transporte    entrevista a agust n vidal  ,AndaConVigorra,es,0,3,2010-09-16 08:44:14+00:00,17343,False,7711,"Andalucía, España",,1509424145658003456
459,2022-03-31 06:43:24+00:00,"#Gipuzkoaen1minuto 
- 3 días de luto en #Zaldibia por la muerte de una mujer y su bebé tras un escape de gas.
- Aparece el cadáver de un hombre en el Bidasoa.
- Hacienda prevé una campaña de la #Renta con saldo negativo.
- El sindicato #Hiru desconvoca la huelga del transporte. https://t.co/ms7N3AICcY", gipuzkoaen1minuto    3 d as de luto en  zaldibia por la muerte de una mujer y su beb  tras un escape de gas    aparece el cad ver de un hombre en el bidasoa    hacienda prev  una campa a de la  renta con saldo negativo    el sindicato  hiru desconvoca la huelga del transporte   ,radioirun,es,0,0,2010-01-15 10:54:02+00:00,1728,False,15,"Irún, Gipuzkoa",,1509421081442017284
460,2022-03-31 06:43:22+00:00,"#Gipuzkoaen1minuto 
- 3 días de luto en #Zaldibia por la muerte de una mujer y su bebé tras un escape de gas.
- Aparece el cadáver de un hombre en el Bidasoa.
- Hacienda prevé una campaña de la #Renta con saldo negativo.
- El sindicato #Hiru desconvoca la huelga del transporte. https://t.co/e5NQPvKIIm", gipuzkoaen1minuto    3 d as de luto en  zaldibia por la muerte de una mujer y su beb  tras un escape de gas    aparece el cad ver de un hombre en el bidasoa    hacienda prev  una campa a de la  renta con saldo negativo    el sindicato  hiru desconvoca la huelga del transporte   ,RadioEibar,es,0,1,2013-02-08 10:21:32+00:00,1092,False,75,"Eibar, Guipuzcoa",,1509421075913969665
461,2022-03-31 06:41:23+00:00,"#Gipuzkoaen1minuto 
- 3 días de luto en #Zaldibia por la muerte de una mujer y su bebé tras un escape de gas.
- Aparece el cadáver de un hombre en el Bidasoa.
- Hacienda prevé una campaña de la #Renta con saldo negativo.
- El sindicato #Hiru desconvoca la huelga del transporte. https://t.co/83R6RPmnsy", gipuzkoaen1minuto    3 d as de luto en  zaldibia por la muerte de una mujer y su beb  tras un escape de gas    aparece el cad ver de un hombre en el bidasoa    hacienda prev  una campa a de la  renta con saldo negativo    el sindicato  hiru desconvoca la huelga del transporte   ,RadioSnSn,es,0,1,2011-05-20 09:13:19+00:00,3821,False,638,Donostia - San Sebastián,,1509420575177035781
467,2022-03-31 06:36:05+00:00,"@Stelladeeli @hastalnabo100 @mejoreszasca @Allofre86 @IreneMontero @Marta_Brown_ Para eso está FOGASA, o no sabes que una parte de la nómina que nos atraca el estado es para eso.
No puedes estar más alienado, hablan del IPC y tú sales con la huelga de transporte.",            brown  para eso est  fogasa  o no sabes que una parte de la n mina que nos atraca el estado es para eso  no puedes estar m s alienado  hablan del ipc y t  sales con la huelga de transporte ,carpandbass,es,2,0,2015-11-28 20:43:12+00:00,102,False,1029,,,1509419242906660866
468,2022-03-31 06:32:27+00:00,RT @Lentejitas: La huelga del transporte por carretera pone en primer plano a la España menos protegida de la competencia. Escribe @BenitoA…, la huelga del transporte por carretera pone en primer plano a la espa a menos protegida de la competencia  escribe   ,ZunyLeoAdriAnto,es,0,4,2016-08-24 21:33:45+00:00,421,False,10677,,,1509418325830479872
471,2022-03-31 06:31:03+00:00,RT @jesusdegalindez: Después de que las diputaciones forales hayan planteado una batería de medidas para ayudar al sector del transporte co…, despu s de que las diputaciones forales hayan planteado una bater a de medidas para ayudar al sector del transporte co ,EuskoGuayanes,es,0,2,2021-06-30 05:13:37+00:00,199,False,15177,"Estado Bolivar, Venezuela",,1509417976575008769
476,2022-03-31 06:23:07+00:00,"Esta semana estoy hablando bastante poco y tengo ahora mismo una voz que si me escuchan me preguntan por la huelga del transporte.

Si, sesgo total, pero de eso va Twitter ¿no?",esta semana estoy hablando bastante poco y tengo ahora mismo una voz que si me escuchan me preguntan por la huelga del transporte   si  sesgo total  pero de eso va twitter  no ,SpanishBizarro,es,1,0,2011-04-28 21:49:12+00:00,1110,False,10453,,,1509415977280323588
477,2022-03-31 06:23:02+00:00,"RT @Cs_Asturias: 🍊 El edil de Cs Grado @joseramongonza3 estará hoy a las 9.00 en Asturias al día, de @RTPAOficial.

🗣️ La tertulia tratará…",   el edil de cs grado   estar  hoy a las 9 00 en asturias al d a  de        la tertulia tratar  ,MyITMedia,es,0,1,2010-09-26 09:11:16+00:00,699,False,88,"Tokyo, Japan",,1509415956627480578
478,2022-03-31 06:14:13+00:00,RT @JoseAnt17426961: #MiercolesDeBarbas de lluvia y de huelga general de transporte⛽🚚🚛🚒 https://t.co/jKM8aJbOjm,  miercolesdebarbas de lluvia y de huelga general de transporte      ,fockelestilo,es,0,1,2009-06-14 20:20:11+00:00,1158,False,85668,IN THE MALL,,1509413736724893697
480,2022-03-31 06:06:23+00:00,"Huelga de transporte hoy, en directo: paros y última hora de la reunión de los camioneros: https://t.co/IZJrs68oK2",huelga de transporte hoy  en directo  paros y  ltima hora de la reuni n de los camioneros   ,aneshalieli,es,0,0,2021-05-29 18:15:09+00:00,2805,False,86018,,,1509411767365033987
481,2022-03-31 06:06:05+00:00,RT @torejuan55: Y digo yo ¿porqué los convocantes de la huelga de transporte dirigen sus protestas solo hacia el gobierno y no lo hacen tam…, y digo yo  porqu  los convocantes de la huelga de transporte dirigen sus protestas solo hacia el gobierno y no lo hacen tam ,AnauskaR,es,0,411,2020-04-22 17:56:28+00:00,1044,False,7139,"País Vasco, España",,1509411690110234625
482,2022-03-31 06:04:24+00:00,RT @Peny63801578: Viendo las imágenes de la huelga del transporte de los autónomos hay algo que me choca un poco quizás es que yo no entien…, viendo las im genes de la huelga del transporte de los aut nomos hay algo que me choca un poco quiz s es que yo no entien ,AnauskaR,es,0,173,2020-04-22 17:56:28+00:00,1044,False,7139,"País Vasco, España",,1509411269484363779
484,2022-03-31 06:00:39+00:00,RT @exp_empresas: Absueltos los controladores y Enaire por la huelga de 2010 https://t.co/vubJG7QEc5, absueltos los controladores y enaire por la huelga de 2010  ,herero36,es,0,2,2014-08-17 11:06:09+00:00,1511,False,446498,,,1509410325900279808
485,2022-03-31 06:00:01+00:00,"🍊 El edil de Cs Grado @joseramongonza3 estará hoy a las 9.00 en Asturias al día, de @RTPAOficial.

🗣️ La tertulia tratará sobre el Plan de Choque aprobado por el Consejo de Ministros y la huelga de transporte en Asturias.

📻 ¡No te lo pierdas en https://t.co/6ZDFv6GfyJ! https://t.co/XJUwm8gaqA",  el edil de cs grado   estar  hoy a las 9 00 en asturias al d a  de        la tertulia tratar  sobre el plan de choque aprobado por el consejo de ministros y la huelga de transporte en asturias      no te lo pierdas en    ,Cs_Asturias,es,2,1,2014-03-06 12:26:26+00:00,5544,True,22370,,,1509410163190644745
486,2022-03-31 05:59:38+00:00,RT @expansioncom: Absueltos los controladores y Enaire por la huelga de 2010 #expansioncom https://t.co/pCOX4UXrU9, absueltos los controladores y enaire por la huelga de 2010  expansioncom  ,PBHG16,es,0,2,2019-10-05 19:38:25+00:00,405,False,37807,,,1509410067417817093
493,2022-03-31 05:29:24+00:00,"RT @BegunSlm: Publicado en el BOE de 22 de Marzo de 2022.
""Se exceptúa temporalmente el cumplimiento de las normas de tiempo de conducción…", publicado en el boe de 22 de marzo de 2022   se except a temporalmente el cumplimiento de las normas de tiempo de conducci n ,macuro50,es,0,1,2015-12-10 11:04:03+00:00,588,False,28370,Pozuelo ,,1509402461911539712
498,2022-03-31 05:03:16+00:00,"Cuando se le dio un  toque a las eléctricas apareció la huelga del transporte, cuando se ha pactado con el sector, aparece la amenaza de las gasolineras ... 
Parece como si parte del empresariado esté usando, como rehenes, a los consumidores, para hacer caer al gobierno.",cuando se le dio un  toque a las el ctricas apareci  la huelga del transporte  cuando se ha pactado con el sector  aparece la amenaza de las gasolineras      parece como si parte del empresariado est  usando  como rehenes  a los consumidores  para hacer caer al gobierno ,Ekonomia6,es,2,1,2019-06-27 21:26:17+00:00,63,False,10711,,,1509395884999692288
500,2022-03-31 04:58:23+00:00,"El Estado no hace respetar al T C
No soluciona la suba de precios dice si no se come pollo se coma pescado gran solución
No soluciona huelga de transporte
No soluciona huelgas en otros sitios
Ésto es desgobierno total
Las calles lo vacaran ya que congresistas  pintados en piedra",el estado no hace respetar al t c no soluciona la suba de precios dice si no se come pollo se coma pescado gran soluci n no soluciona huelga de transporte no soluciona huelgas en otros sitios  sto es desgobierno total las calles lo vacaran ya que congresistas  pintados en piedra,smartha3,es,0,0,2012-06-02 01:06:20+00:00,509,False,47820,,,1509394656559353858
501,2022-03-31 04:42:34+00:00,"No os dejéis distraer. EL TEMOR A QUE LA HUELGA DE TRANSPORTE Y SECTOR PRIMARIO SE CONVIERTA EN GRAL,, ES LEGENDARIO. se están jugando la instauración de la dictadura bolivariana española.
NO VAN A SALIR POR LAS BUENAS, si nos dejamos arruinar no tendremos tiempo para revelarnos",no os dej is distraer  el temor a que la huelga de transporte y sector primario se convierta en gral   es legendario  se est n jugando la instauraci n de la dictadura bolivariana espa ola  no van a salir por las buenas  si nos dejamos arruinar no tendremos tiempo para revelarnos,monra0528,es,0,0,2017-07-07 15:40:40+00:00,722,False,26482,,,1509390674872967171
504,2022-03-31 04:12:11+00:00,"@SantiDelRio_ @alvaro_delgado @FreddyOliviery En España, no faltan productos. Es verdad que en algunos comercios han faltado algunos productos sobre todo ha habido poco pescado como consecuencia de la huelga de transporte, pero esas estanteterias puedo asegurar que NO SON DE ESPAÑA",     delgado   en espa a  no faltan productos  es verdad que en algunos comercios han faltado algunos productos sobre todo ha habido poco pescado como consecuencia de la huelga de transporte  pero esas estanteterias puedo asegurar que no son de espa a,ElTocial,es,1,0,2013-02-15 01:37:16+00:00,231,False,20254,,,1509383028547756036
506,2022-03-31 03:41:50+00:00,"RT @Frasecorta: #Arequipa || Tercer día de huelga indefinida del transporte de carga pesada

Este es el panorama a la altura del Kilómetro…",  arequipa    tercer d a de huelga indefinida del transporte de carga pesada  este es el panorama a la altura del kil metro ,CMGenteNueva,es,0,4,2017-06-28 20:10:42+00:00,61,False,415,"Mariano Melgar, Peru",,1509375388866260994
507,2022-03-31 03:39:37+00:00,"@PabloEchenique @BeVergara La receta de Podemos, poner a todos los familiares a fin...

Donde enchufamos a la hermana de Ana Pardo de Vera que tanto ha hecho en Público por Podemos?

Secretaría de estado de transporte, que curiosamente enferma cuando empieza la huelga de transporte...?

150000€ anuales",    la receta de podemos  poner a todos los familiares a fin     donde enchufamos a la hermana de ana pardo de vera que tanto ha hecho en p blico por podemos   secretar a de estado de transporte  que curiosamente enferma cuando empieza la huelga de transporte      150000  anuales,AntiPacma,es,0,0,2014-02-28 10:42:33+00:00,133,False,8004,"Sevilla, España",,1509374833573994496
508,2022-03-31 03:12:18+00:00,"RT @cultural_battle: Vídeo en youtube de Chocobollo.

En su canal Chocobollo: 

La huelga del transporte 

https://t.co/ne9EkAEbcD", v deo en youtube de chocobollo   en su canal chocobollo    la huelga del transporte    ,msep0003,es,0,1,2020-05-01 17:55:07+00:00,1256,False,248238,"Constantinopla, Imperio Romano",,1509367956500889606
509,2022-03-31 03:11:18+00:00,"#Arequipa (9:45 pm) Este es el panorama en el sector de Yura. Camioneros continúan con la huelga indefinida.

Se permitió el acceso de camiones que transportaban ganador vacuno y ovino, proveniente de Puno. 
Se permite el tránsito de vehículos livianos y transporte de pasajeros. https://t.co/hJm7nKA8su", arequipa  9 45 pm  este es el panorama en el sector de yura  camioneros contin an con la huelga indefinida   se permiti  el acceso de camiones que transportaban ganador vacuno y ovino  proveniente de puno   se permite el tr nsito de veh culos livianos y transporte de pasajeros   ,Frasecorta,es,1,0,2010-07-23 18:10:37+00:00,6927,False,127,Arequipa,,1509367707711516679
510,2022-03-31 02:53:20+00:00,@RPPNoticias La huelga de transporte está afectando los mercados en el interior.  Todo está subiendo y se pondrá peor.,  la huelga de transporte est  afectando los mercados en el interior   todo est  subiendo y se pondr  peor ,LilukaSh,es,0,0,2010-04-10 06:22:51+00:00,234,False,89060,Arequipa,,1509363186377625607
511,2022-03-31 02:21:34+00:00,"@PedroCastilloTe @SeleccionPeru Hay buen ejemplo y enorme alegría por la selección peruana @SeleccionPeru . Sean conscientes y “hagan” algo bueno,es su pueblo! 
@pcmperu dejen de provocar miseria! Solución a huelga de transporte, la minería debe retomarse (vivimos de esas divisas),la gasolina,qué fue de Repsol?",    hay buen ejemplo y enorme alegr a por la selecci n peruana     sean conscientes y  hagan  algo bueno es su pueblo     dejen de provocar miseria  soluci n a huelga de transporte  la miner a debe retomarse  vivimos de esas divisas  la gasolina qu  fue de repsol ,op_pili,es,0,0,2018-04-13 02:57:38+00:00,24,False,705,,,1509355191807582210
512,2022-03-31 02:21:19+00:00,@PedroCastilloTe Solucionar la huelga paro de transporte de carga no estaría mal o también quiere que coma puro pescado,  solucionar la huelga paro de transporte de carga no estar a mal o tambi n quiere que coma puro pescado,astete_emilio,es,0,0,2021-07-07 13:50:00+00:00,0,False,2,,,1509355126926020618
513,2022-03-31 02:09:37+00:00,RT @Ras37701651: La orden del gobierno a las TV subvencionadas es rebajar en lo máximo posible todo lo referente a la huelga del transporte…, la orden del gobierno a las tv subvencionadas es rebajar en lo m ximo posible todo lo referente a la huelga del transporte ,sad_waters,es,0,2,2018-09-21 07:56:27+00:00,46,False,2242,,,1509352182507782146
515,2022-03-31 01:01:40+00:00,https://t.co/DDUtJWwrfB y ahora qué señores de las grandes patronales que no convocaron a la huelga pero que si fueron a pactar medidas que están en el aire? Ya no será para el viernes y tampoco se sabe para cuando,  y ahora qu  se ores de las grandes patronales que no convocaron a la huelga pero que si fueron a pactar medidas que est n en el aire  ya no ser  para el viernes y tampoco se sabe para cuando,Esperan23731741,es,0,0,2018-10-17 19:16:04+00:00,764,False,39796,"Lugo, España",,1509335083475509254
517,2022-03-31 00:54:38+00:00,"RT @Yeyealej: La huelga indefinida de transporte que se vive en España, me hace recordar la época del paro petrolero en Venezuela. Hay supe…", la huelga indefinida de transporte que se vive en espa a  me hace recordar la  poca del paro petrolero en venezuela  hay supe ,AntonioM646,es,0,1,2013-09-10 23:11:16+00:00,71002,False,139474,"Nueva York, EEUU.",,1509333312074039300
519,2022-03-30 23:52:38+00:00,"#NACIONAL El jefe del Gabinete Ministerial, Aníbal Torres, anunció que se llegó a un acuerdo con el gremio de transportistas a fin de que levanten la huelga iniciada en los últimos días. @pcmperu  https://t.co/26rsqs8RCA", nacional el jefe del gabinete ministerial  an bal torres  anunci  que se lleg  a un acuerdo con el gremio de transportistas a fin de que levanten la huelga iniciada en los  ltimos d as      ,InformativoAQP,es,1,0,2010-04-24 15:27:35+00:00,1034,False,18,Arequipa - Perú,,1509317710412460034
522,2022-03-30 23:19:43+00:00,"Alguien recuerda que tenemos una huelga de transporte en este país??? O el Gobierno está jugando a lo de siempre, cambiar de tema para que esto pase desapercibido, sin el apoyo de todos ESPAÑA NO FUNCIONA, nos necesitan!!!

#HuelgaTransporte #huelgatransportistas #HuelgaGeneral",alguien recuerda que tenemos una huelga de transporte en este pa s    o el gobierno est  jugando a lo de siempre  cambiar de tema para que esto pase desapercibido  sin el apoyo de todos espa a no funciona  nos necesitan      huelgatransporte  huelgatransportistas  huelgageneral,blanca663,es,18,8,2018-08-16 06:41:04+00:00,1306,False,7983,,,1509309425403801611
523,2022-03-30 23:15:23+00:00,"Justo cuando Panamá enfrenta un llamado a huelga o paro de distintos sectores, el presidente de la República, Laurentino Cortizo evitó hablar de estos temas nacionales tras salir de un encuentro con los jugadores de la Selección Nacional. #NoticiasTVN 
https://t.co/JmhEUzWheO",justo cuando panam  enfrenta un llamado a huelga o paro de distintos sectores  el presidente de la rep blica  laurentino cortizo evit  hablar de estos temas nacionales tras salir de un encuentro con los jugadores de la selecci n nacional   noticiastvn   ,tvnnoticias,es,0,0,2011-05-16 14:51:19+00:00,977147,True,20404,Panamá,,1509308337858490372
526,2022-03-30 22:56:11+00:00,"@PedroCastilloTe @SeleccionPeru Haber si trabaja para terminar con la huelga de transporte, hay personas q x salud deben transladarse a otras ciudades y es imposible, carreteras tomadas por huelguistas. Ojalá sea prioridad del gobierno.",    haber si trabaja para terminar con la huelga de transporte  hay personas q x salud deben transladarse a otras ciudades y es imposible  carreteras tomadas por huelguistas  ojal  sea prioridad del gobierno ,EstradaYberi,es,0,0,2016-03-21 17:00:34+00:00,132,False,97593,,,1509303504954957824
529,2022-03-30 22:47:42+00:00,RT @CAPITAN_TRUENO_: Me pregunto qué pasaría con la huelga de CAMIONEROS FASCISTA si tuviésemos un transporte de mercancías por línea férre…, me pregunto qu  pasar a con la huelga de camioneros fascista si tuvi semos un transporte de mercanc as por l nea f rre ,Susber31,es,0,3,2020-09-23 23:02:27+00:00,739,False,119188,,,1509301371090227215
532,2022-03-30 22:41:18+00:00,"D los de la huelga de los ""ultraderechistas""del transporte, vienen la huelgas de los ""ultraderechistas"" gasolineros
Rellenen ASAP, vienen curvas
Luego no digan que nadie les avisó",d los de la huelga de los  ultraderechistas del transporte  vienen la huelgas de los  ultraderechistas  gasolineros rellenen asap  vienen curvas luego no digan que nadie les avis ,anunjar26,es,13,8,2017-03-27 12:01:09+00:00,3476,False,6151,,,1509299760141901837
533,2022-03-30 22:37:19+00:00,"Huelga de transporte hoy, en directo: paros y última hora de la reunión de los camioneros: https://t.co/PRy0SZTcko",huelga de transporte hoy  en directo  paros y  ltima hora de la reuni n de los camioneros   ,Jose55351568,es,0,0,2014-09-30 21:06:09+00:00,137,False,7114,"Extremadura, grande y libre",,1509298754851065859
535,2022-03-30 22:32:12+00:00,Cuanto han pagado a estos sinverguenzas para que desconvoquen la huelga? Hiru desconvoca la huelga del transporte en Euskadi https://t.co/P6RFPUpxGX a través de @eldiarioeus,cuanto han pagado a estos sinverguenzas para que desconvoquen la huelga  hiru desconvoca la huelga del transporte en euskadi   a trav s de  ,FranRoc1975,es,0,0,2015-08-01 20:58:04+00:00,3573,False,99889,,,1509297469762551809
536,2022-03-30 22:30:59+00:00,Cada gobierno sigue demostrando la ineptitud de sus equipos de trabajo. #peru @PedroCastilloTe @presidenciaperu  Sr. Presidente de que sirve estar en el poder si no tiene manejo de gestión con resultados. Resuelva un problema doméstico de huelga de transporte o que espera?,cada gobierno sigue demostrando la ineptitud de sus equipos de trabajo   peru      sr  presidente de que sirve estar en el poder si no tiene manejo de gesti n con resultados  resuelva un problema dom stico de huelga de transporte o que espera ,RonaldDbo1,es,0,0,2019-10-26 12:54:28+00:00,7,False,255,,,1509297161212735494
537,2022-03-30 22:28:44+00:00,"RT @cunadanos27: Hacer de piquete para una huelga patronal tiene un precio, concretamente el que les van a quitar del sueldo los patrones d…", hacer de piquete para una huelga patronal tiene un precio  concretamente el que les van a quitar del sueldo los patrones d ,P4sosL4rgos,es,0,10,2012-07-17 13:52:21+00:00,93,False,37132,"Planeta Tierra, Vía Láctea",,1509296597305217027
541,2022-03-30 22:09:18+00:00,"#SOLTV_Perú l El premier Aníbal Torres dio una conferencia de prensa, este martes 30 de marzo, con la finalidad de informar el acuerdo que se ha tenido con gremios de transportistas para que se levante la huelga lo más pronto posible.
https://t.co/UvufKsV1Ux https://t.co/1NpncYuOGV", soltv per  l el premier an bal torres dio una conferencia de prensa  este martes 30 de marzo  con la finalidad de informar el acuerdo que se ha tenido con gremios de transportistas para que se levante la huelga lo m s pronto posible     ,soltvcanal,es,5,0,2010-12-02 15:54:43+00:00,12270,False,1328,Trujillo - Perú,,1509291706096795658
544,2022-03-30 22:01:06+00:00,"🔴APRA:
Exige SOLUCIÓN INMEDIATA a “HUELGA DE CAMIONEROS”
#NO PUEDE PARALIZARSE EL TRANSPORTE EN TODO EL PAÍS! https://t.co/u0c4dUdNIK", apra  exige soluci n inmediata a  huelga de camioneros   no puede paralizarse el transporte en todo el pa s   ,BenignoChirinos,es,1,0,2015-01-15 03:52:35+00:00,2223,False,38455,"LIMA, PERÚ ",,1509289640729141256
545,2022-03-30 21:57:56+00:00,"RT @egtegain: LOS CAMIONEROS SIGUEN EN HUELGA.

HILO👇

1/4. Los Camioneros, transportistas de la Plaraforma en defensa del Transporte se ma…", los camioneros siguen en huelga   hilo   1 4  los camioneros  transportistas de la plaraforma en defensa del transporte se ma ,HerisLopez,es,0,28,2012-12-22 01:14:43+00:00,308,False,155,,,1509288845350735881
546,2022-03-30 21:53:38+00:00,"RT @jesusdegalindez: Me actualizo: al final, la intervención de las diputaciones forales sí ha desbloqueado la huelga del sector del transp…", me actualizo  al final  la intervenci n de las diputaciones forales s  ha desbloqueado la huelga del sector del transp ,gurutzeguiralde,es,0,1,2010-12-13 21:52:07+00:00,321,False,12891,,,1509287763425775619
553,2022-03-30 21:44:02+00:00,RT @naiz_info: [AVANCE] La asamblea de Hiru decide poner fin a la huelga de transporte https://t.co/f00EAEFW9o https://t.co/Wo1WL0gwhg,  avance  la asamblea de hiru decide poner fin a la huelga de transporte    ,auskalo2,es,0,7,2013-08-17 16:12:13+00:00,699,False,36689,Euskaldunon Hiri Buruzagia,,1509285347972501508
556,2022-03-30 21:31:46+00:00,"RT @jucilnacional: La responsabilidad de un gobierno que pone frente a manifestaciones y piquetes de la huelga del transporte, a más de 23.…", la responsabilidad de un gobierno que pone frente a manifestaciones y piquetes de la huelga del transporte  a m s de 23  ,JucilCordoba,es,0,141,2018-04-10 10:30:05+00:00,1008,False,43145,,,1509282259433627648
558,2022-03-30 21:29:04+00:00,RT @VizcayaJucil: La #Benemerita garantiza la libre circulación ante los piquetes de la huelga del transporte en todo el territorio naciona…, la  benemerita garantiza la libre circulaci n ante los piquetes de la huelga del transporte en todo el territorio naciona ,JucilCordoba,es,0,29,2018-04-10 10:30:05+00:00,1008,False,43145,,,1509281579792744448
565,2022-03-30 21:12:52+00:00,"RT @fraguas04: Segundo video. 
La huelga de transporte a 15 días. RESISTENCIA 
@JDemocraticaES 
@FLicoretas 
@Ryuk_Shngm 
#ParoTransportist…", segundo video   la huelga de transporte a 15 d as  resistencia          shngm   parotransportist ,belmoga,es,0,18,2013-02-27 10:28:48+00:00,44,False,3130,Granada,,1509277503441055749
573,2022-03-30 20:59:00+00:00,"Huelga de transporte, última hora | La rebaja en el combustible se aplicará desde el viernes al repostar y se sumará a los descuentos de las petroleras https://t.co/PN4JUQMMtN Y en cuanto vuelva a subir...volvemos al punto de partida...Eso si,con el impuesto siguen haciendo caja.",huelga de transporte   ltima hora   la rebaja en el combustible se aplicar  desde el viernes al repostar y se sumar  a los descuentos de las petroleras   y en cuanto vuelva a subir   volvemos al punto de partida   eso si con el impuesto siguen haciendo caja ,birdoc_a,es,1,1,2012-12-24 16:15:27+00:00,1011,False,537,,,1509274015105531909
576,2022-03-30 20:58:42+00:00,RT @verde53009719: Esta justificada la huelga de transportes? https://t.co/SuzI0d5KzD, esta justificada la huelga de transportes   ,fgg1306,es,0,3,2013-03-17 23:06:10+00:00,330,False,22107,España,,1509273936810450950
577,2022-03-30 20:56:34+00:00,"Oye y ¿dónde está Anthony DePost? Él es mi transportista. No creo que esté de huelga de transporte, porque si es así juro que si no la deja en lo que queda de tiempo antes de lo de la Copa Nitroade, me iré a la carrera yo solito",oye y  d nde est  anthony depost   l es mi transportista  no creo que est  de huelga de transporte  porque si es as  juro que si no la deja en lo que queda de tiempo antes de lo de la copa nitroade  me ir  a la carrera yo solito,HarveyRodcap,es,1,0,2022-03-14 17:35:14+00:00,66,False,156,,,1509273401109762052
579,2022-03-30 20:54:07+00:00,"RT @CryptoWoodDOB: Ya está todo listo. En cuanto se solucione la huelga de transporte, EMPEZAMOS. Habrá sorteos, sandwiches de nocilla y re…", ya est  todo listo  en cuanto se solucione la huelga de transporte  empezamos  habr  sorteos  sandwiches de nocilla y re ,SQRTSalvador,es,0,4,2012-12-16 13:18:32+00:00,69,False,1224,Grijota,,1509272785322971140
583,2022-03-30 20:48:26+00:00,RT @abarreda1965: Cuando lleguen las próximas elecciones autonómicas recordar a la actual consejera de empleo de @Cs_Andalucia que pide des…, cuando lleguen las pr ximas elecciones auton micas recordar a la actual consejera de empleo de   andalucia que pide des ,Manchy54,es,0,5,2016-10-22 19:35:49+00:00,177,False,7534,Serva La Bari,,1509271355920896013
588,2022-03-30 20:43:43+00:00,Una huelga de transporte público ahora mismo vendría de lujo.,una huelga de transporte p blico ahora mismo vendr a de lujo ,sarahgosamasqtu,es,1,0,2013-01-31 21:46:20+00:00,6332,False,78883,"London, England",,1509270165669793799
592,2022-03-30 20:42:46+00:00,"RT @MyWorldOfDjs: Ni un paso atrás

HUELGA DE TRANSPORTE POR CARRETERA
Los transportistas convocantes se reafirman en el octavo día de paro…", ni un paso atr s  huelga de transporte por carretera los transportistas convocantes se reafirman en el octavo d a de paro ,Ro88866753Andrs,es,0,2,2021-10-12 13:56:18+00:00,3563,False,45,,,1509269929400352768
593,2022-03-30 20:42:18+00:00,Solución a la huelga de transporte😋 https://t.co/cdRgtnZ01l,soluci n a la huelga de transporte   ,arturoperaltaly,es,2,0,2016-02-23 04:56:44+00:00,45,False,1937,"Lima, Peru",,1509269810131132416
594,2022-03-30 20:42:00+00:00,"RT @tvnnoticias: Justo cuando Panamá enfrenta un llamado a huelga o paro de distintos sectores, el presidente de la República, Laurentino C…", justo cuando panam  enfrenta un llamado a huelga o paro de distintos sectores  el presidente de la rep blica  laurentino c ,hdc48,es,0,2,2012-02-06 21:05:47+00:00,935,False,12158,"Panamá City, Panamá",,1509269736705638417
597,2022-03-30 20:41:05+00:00,"José María Souvirón pte comisión itinerarios 
@cofradiasmalaga ""con políticos y técnicos la relación en buenísima. Con Carretería ha habido un problema técnico  pero nos ha afectado también la huelga de transporte"" https://t.co/idmCdoAMng",jos  mar a souvir n pte comisi n itinerarios     con pol ticos y t cnicos la relaci n en buen sima  con carreter a ha habido un problema t cnico  pero nos ha afectado tambi n la huelga de transporte   ,ssanta101tv,es,3,1,2013-11-28 17:43:46+00:00,7722,False,6302,"Málaga, España",,1509269503003213829
599,2022-03-30 20:37:37+00:00,"RT @HacerNacion: 📸 Resumen semanal:

📍Madrid. Presentación del libro ""Descifrando el Islam"" de Carlos Paz.

📍Alcalá de Henares. Reunión de…",   resumen semanal    madrid  presentaci n del libro  descifrando el islam  de carlos paz    alcal  de henares  reuni n de ,imorgon14,es,0,34,2015-01-26 16:22:36+00:00,3021,False,602016,,,1509268631158501381
600,2022-03-30 20:36:53+00:00,"RT @JuanSacema: Hoy, por fin, 2 semanas y media después, han venido las agencias de transporte a cargar.
Más de uno va a quebrar por esta h…", hoy  por fin  2 semanas y media despu s  han venido las agencias de transporte a cargar  m s de uno va a quebrar por esta h ,SuarezDevesa,es,0,1,2020-03-27 22:28:45+00:00,204,False,20897,,,1509268447531786247
602,2022-03-30 20:35:22+00:00,"RT @mavazquezb: Vaya semanita de manipulación en @canalsur TV.

#TeleMoreno se ha erigido en el principal piquete informativo de los convoc…", vaya semanita de manipulaci n en   tv    telemoreno se ha erigido en el principal piquete informativo de los convoc ,PSOEAlmeria,es,0,32,2009-10-23 09:43:07+00:00,4751,False,5895,Almería,,1509268065233608704
604,2022-03-30 20:32:38+00:00,"Ni un paso atrás

HUELGA DE TRANSPORTE POR CARRETERA
Los transportistas convocantes se reafirman en el octavo día de paros https://t.co/6bFQ9ndZ5i",ni un paso atr s  huelga de transporte por carretera los transportistas convocantes se reafirman en el octavo d a de paros  ,MyWorldOfDjs,es,2,2,2015-10-04 19:35:48+00:00,1915,False,23421,Barcelona,,1509267379825647618
