,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas,ID
739,2022-03-25 20:29:33+00:00,@Mag71Mag MANIFESTACIÓN YA CONTRA LA HUELGA DEL TRANSPORTE,  manifestaci n ya contra la huelga del transporte,FelixAndEnanin,es,0,0,2020-08-10 14:35:26+00:00,38,False,642,Cosechando Hierbas,,1507454663033036807
745,2022-03-25 20:28:27+00:00,@ManuelGmezHoyo1 MANIFESTACIÓN YA CONTRA LA HUELGA DEL TRANSPORTE,  manifestaci n ya contra la huelga del transporte,FelixAndEnanin,es,0,0,2020-08-10 14:35:26+00:00,38,False,642,Cosechando Hierbas,,1507454384673898502
748,2022-03-25 20:28:07+00:00,@dlacalle Si tiene problemas para sentarse le envío una caja ahora que se acabó la huelga de transporte. https://t.co/AsoOBGKniL,  si tiene problemas para sentarse le env o una caja ahora que se acab  la huelga de transporte   ,lobishome61,es,15,1,2013-01-05 15:42:55+00:00,0,False,266,,,1507454303367319561
749,2022-03-25 20:27:57+00:00,@RubenSanchezTW MANIFESTACIÓN YA CONTRA LA HUELGA DEL TRANSPORTE,  manifestaci n ya contra la huelga del transporte,FelixAndEnanin,es,1,0,2020-08-10 14:35:26+00:00,38,False,642,Cosechando Hierbas,,1507454262120439809
751,2022-03-25 20:27:40+00:00,"@anaMarMol14 @PedroOtamendi En todas las televisiones lo venderán como un éxito igual que decían que lo de la huelga del transporte era un bulo.
Están vendidos al gobierno.",    en todas las televisiones lo vender n como un  xito igual que dec an que lo de la huelga del transporte era un bulo  est n vendidos al gobierno ,deadspanita,es,5,0,2012-12-21 22:33:36+00:00,2161,False,263069,,,1507454187164078112
753,2022-03-25 20:27:08+00:00,"RT @maherediadiaz: 🔴#ÚLTIMAHORA: Desconvocada la huelga de transportistas en Baleares.
🚛El Gobierno de #Baleares hace su labor y coopera pa…",    ltimahora  desconvocada la huelga de transportistas en baleares   el gobierno de  baleares hace su labor y coopera pa ,PUMUKICRAZY,es,0,385,2011-01-21 18:44:39+00:00,178,False,31670,,,1507454054980624388
754,2022-03-25 20:27:03+00:00,@AAlvaroPalomino MANIFESTACIÓN YA CONTRA LA HUELGA DEL TRANSPORTE,  manifestaci n ya contra la huelga del transporte,FelixAndEnanin,es,0,0,2020-08-10 14:35:26+00:00,38,False,642,Cosechando Hierbas,,1507454034894016512
758,2022-03-25 20:26:22+00:00,"@vitoquiles @monasterioR La asociación minoritaria que convocó la huelga en el transporte mantiene los paros

https://t.co/cTL9MSAHWO",    la asociaci n minoritaria que convoc  la huelga en el transporte mantiene los paros   ,psyche535485,es,0,0,2020-04-15 07:14:05+00:00,14,False,8,,,1507453861061136404
759,2022-03-25 20:25:57+00:00,@MLCabezuelo MANIFESTACIÓN YA CONTRA LA HUELGA DEL TRANSPORTE,  manifestaci n ya contra la huelga del transporte,FelixAndEnanin,es,2,0,2020-08-10 14:35:26+00:00,38,False,642,Cosechando Hierbas,,1507453755427815428
760,2022-03-25 20:25:50+00:00,"#huelgatransportistas https://t.co/rSlhagdqe2
 Una buenísima reflexión sobre el sector del transporte y la minoría que sigue en huelga. Una minoría que sigue a partidos ultraliberales mientras reclama ayudas. Incoherencia absoluta. O se trata sólo de dañar al gobierno.", huelgatransportistas    una buen sima reflexi n sobre el sector del transporte y la minor a que sigue en huelga  una minor a que sigue a partidos ultraliberales mientras reclama ayudas  incoherencia absoluta  o se trata s lo de da ar al gobierno ,NikoDimitratos,es,7,5,2011-09-30 18:12:11+00:00,4112,False,39278,"Madrid, Atenas, Pekín, Tombuctú",,1507453727149486083
761,2022-03-25 20:25:28+00:00,"@matthewbennett Yo he ido a comprar a @Coviran y había de todo, para ser exacta faltaba algo de leche. Las chicas de charcutería han dicho que la semana pasada la gente compró en exceso por miedo a la huelga de transporte. No hay que ir siempre al mercadona.",  yo he ido a comprar a   y hab a de todo  para ser exacta faltaba algo de leche  las chicas de charcuter a han dicho que la semana pasada la gente compr  en exceso por miedo a la huelga de transporte  no hay que ir siempre al mercadona ,Gb2017Maria,es,5,0,2018-02-04 18:20:20+00:00,462,False,45942," Granada, Andalucía, España,..",,1507453636762390528
764,2022-03-25 20:25:13+00:00,"Pues creo q algo a conseguido arrancar @sanchezcastejon de europa ,todo lo q sea para el beneficio de los españoles ,bienvenido sea,si se critica una cosa ,también hay q darle mérito a otra,en esta vida hay q ser coherente ,ahora falta la huelga del transporte",pues creo q algo a conseguido arrancar   de europa  todo lo q sea para el beneficio de los espa oles  bienvenido sea si se critica una cosa  tambi n hay q darle m rito a otra en esta vida hay q ser coherente  ahora falta la huelga del transporte,laio2376,es,1,0,2020-10-19 18:37:45+00:00,1212,False,7414,,,1507453574678253608
765,2022-03-25 20:25:09+00:00,"He oído a dos chavales hablando en el autobús y le dice a uno a otro 

-A mí lo de la huelga de transportes no me afecta , yo compro las cosas por Internet

La solución a los problemas del transporte está aqui",he o do a dos chavales hablando en el autob s y le dice a uno a otro    a m  lo de la huelga de transportes no me afecta   yo compro las cosas por internet  la soluci n a los problemas del transporte est  aqui,guillot65985201,es,1,0,2020-09-04 19:08:37+00:00,1173,False,1816,,,1507453553941659654
769,2022-03-25 20:24:39+00:00,@luisars_2021 MANIFESTACIÓN YA CONTRA LA HUELGA DEL TRANSPORTE,  2021 manifestaci n ya contra la huelga del transporte,FelixAndEnanin,es,0,0,2020-08-10 14:35:26+00:00,38,False,642,Cosechando Hierbas,,1507453430985633792
770,2022-03-25 20:24:33+00:00,@h0m3r02 MANIFESTACIÓN YA CONTRA LA HUELGA DEL TRANSPORTE,  manifestaci n ya contra la huelga del transporte,FelixAndEnanin,es,2,2,2020-08-10 14:35:26+00:00,38,False,642,Cosechando Hierbas,,1507453405349830658
771,2022-03-25 20:24:30+00:00,RT @aybarrapacheco: La Junta anuncia más de 400 ERTE para la semana que viene en Andalucía por el paro en el transporte https://t.co/X7EcZR…, la junta anuncia m s de 400 erte para la semana que viene en andaluc a por el paro en el transporte  ,Jamartinezcueto,es,0,9,2012-11-26 20:55:50+00:00,295,False,4597,Sevilla,,1507453393215778820
772,2022-03-25 20:24:21+00:00,@ZeCPequeno MANIFESTACIÓN YA CONTRA LA HUELGA DEL TRANSPORTE,  manifestaci n ya contra la huelga del transporte,FelixAndEnanin,es,1,0,2020-08-10 14:35:26+00:00,38,False,642,Cosechando Hierbas,,1507453356071354369
775,2022-03-25 20:24:12+00:00,@Ojalasupierata1 MANIFESTACIÓN YA CONTRA LA HUELGA DEL TRANSPORTE,  manifestaci n ya contra la huelga del transporte,FelixAndEnanin,es,0,0,2020-08-10 14:35:26+00:00,38,False,642,Cosechando Hierbas,,1507453314790789121
777,2022-03-25 20:24:02+00:00,@LA_ZANAHORIA___ MANIFESTACIÓN YA CONTRA LA HUELGA DEL TRANSPORTE,  zanahoria    manifestaci n ya contra la huelga del transporte,FelixAndEnanin,es,1,0,2020-08-10 14:35:26+00:00,38,False,642,Cosechando Hierbas,,1507453274923929647
781,2022-03-25 20:23:37+00:00,@tato1991ur MANIFESTACIÓN YA CONTRA LA HUELGA DEL TRANSPORTE,  manifestaci n ya contra la huelga del transporte,FelixAndEnanin,es,1,0,2020-08-10 14:35:26+00:00,38,False,642,Cosechando Hierbas,,1507453169625751552
782,2022-03-25 20:23:29+00:00,"#ÚLTIMAHORA La plataforma de la mal llamada huelga del transporte, tiene un algo, un no se sabe bien lo que, pero muy sospechoso.",  ltimahora la plataforma de la mal llamada huelga del transporte  tiene un algo  un no se sabe bien lo que  pero muy sospechoso ,Dora34299841,es,1,0,2021-02-18 09:51:20+00:00,15,False,348,,,1507453134880268290
798,2022-03-25 20:20:37+00:00,"@uscf93 Esta diciendo que ya no va haber problemas con la huelga del transporte, luego alabando a Sánchez por lo del gas y finalmente haciendo un reportaje adulando a Biden en su visita en Polonia.

Se está luciendo hoy, parece García Ferreras.",  esta diciendo que ya no va haber problemas con la huelga del transporte  luego alabando a s nchez por lo del gas y finalmente haciendo un reportaje adulando a biden en su visita en polonia   se est  luciendo hoy  parece garc a ferreras ,CorleoneRM1902,es,2,0,2019-01-14 14:12:44+00:00,499,False,15992,"Sicilia, Italia",,1507452414366040067
802,2022-03-25 20:20:02+00:00,"Huelga de transporte | ¿Quién es Manuel Hernández, líder de la plataforma que ha convocado el paro? https://t.co/rqJ7ODdz5Z",huelga de transporte    qui n es manuel hern ndez  l der de la plataforma que ha convocado el paro   ,epmediterraneo,es,0,0,2010-12-26 18:44:14+00:00,25629,True,2402,"Castellón, España",,1507452266755764224
805,2022-03-25 20:19:05+00:00,RT @Ganchito625: No me llega mi pedido de shein por la huelga de transporte. TRISTE POR MI ROPA PERO ORGULLOSA POR MIS AMIGUITOS CAMIONEROS…, no me llega mi pedido de shein por la huelga de transporte  triste por mi ropa pero orgullosa por mis amiguitos camioneros ,CalabacinRosa,es,0,9,2020-06-13 21:15:04+00:00,89,False,43771,Un lugar de la mancha,,1507452030809698304
807,2022-03-25 20:19:00+00:00,"Durante la huelga de transporte hemos tenido ensayos musicales con unidades de élite en las instalaciones del GRS nº1 de Madrid. @interiorgob, @Maria2Gamez: Sin permisos ni vacaciones para estos actos militares que ni deberían tener cabida en el siglo XXI.
https://t.co/ao9DzMLjkR",durante la huelga de transporte hemos tenido ensayos musicales con unidades de  lite en las instalaciones del grs n 1 de madrid        sin permisos ni vacaciones para estos actos militares que ni deber an tener cabida en el siglo xxi   ,AUGC_Comunica,es,52,35,2010-08-13 16:37:35+00:00,66366,True,13522,España,,1507452006906023938
809,2022-03-25 20:18:47+00:00,"RT @LUISMIPAT: Huelga de transporte. 

Una de las mejores frases que leo o escucho en sus reclamaciones es similar a esto:

""No queremos su…", huelga de transporte    una de las mejores frases que leo o escucho en sus reclamaciones es similar a esto    no queremos su ,ManuelMoroba,es,0,3,2016-04-03 20:11:10+00:00,278,False,860,"Olivenza, España",,1507451954833858563
813,2022-03-25 20:17:55+00:00,@usst_oficial es que se ha enterado de la huelga de transporte y que va a haber carencia de donut así que se ha comido todo lo que ha podido.,  oficial es que se ha enterado de la huelga de transporte y que va a haber carencia de donut as  que se ha comido todo lo que ha podido ,Mtitajb,es,4,0,2021-11-20 16:29:45+00:00,86,False,299,,,1507451734028914716
814,2022-03-25 20:17:51+00:00,"RT @Jose48301894: La huelga del transporte y demás sectores se podría acabar en dos días, es sencillo, rebajar los impuestos sobre hidrocar…", la huelga del transporte y dem s sectores se podr a acabar en dos d as  es sencillo  rebajar los impuestos sobre hidrocar ,antonio_cuder,es,0,14,2017-08-17 11:08:15+00:00,486,False,41036,Triana,,1507451719344537601
822,2022-03-25 20:16:23+00:00,"Vaya... vaya... Parece que la  solución era falsa ante la realidad del problema... 
La patronal del transporte, contra los convocantes de la huelga: «Muchos no han trabajado por miedo» https://t.co/DzAvxdOP3t vía @eldebate_com",vaya    vaya    parece que la  soluci n era falsa ante la realidad del problema     la patronal del transporte  contra los convocantes de la huelga   muchos no han trabajado por miedo    v a   com,escueladespensa,es,1,0,2011-04-15 19:41:20+00:00,1309,False,676,Aragon (España),,1507451348819841042
827,2022-03-25 20:15:13+00:00,"El colectivo de transportistas de la provincia de #Almería, dedicados al transporte de hortalizas y frutas hacia los mercados, han firmado un manifiesto en el que señalan que abandonan la huelga para no perjudicar más a los agricultores y al sector 👏👏https://t.co/x6PouLRKjY",el colectivo de transportistas de la provincia de  almer a  dedicados al transporte de hortalizas y frutas hacia los mercados  han firmado un manifiesto en el que se alan que abandonan la huelga para no perjudicar m s a los agricultores y al sector    ,kafiat,es,1605,597,2011-03-28 19:45:50+00:00,4177,False,107158,Ciudadana del mundo,,1507451055579279365
836,2022-03-25 20:12:51+00:00,RT @DiarioSUR: 🚛🎨 Está considerado uno de los artistas más influyentes del siglo XX pero la huelga de transporte no entiende de estrellas.…,    est  considerado uno de los artistas m s influyentes del siglo xx pero la huelga de transporte no entiende de estrellas  ,anaperezbryan,es,0,1,2010-09-14 15:08:16+00:00,7143,True,15829,"Málaga, España",,1507450462143975424
839,2022-03-25 20:12:29+00:00,"RT @pescadordeblues: Protestas en Yecla  por el aumento del precio de los costes.
______________________________________

#yecla #murcia #e…", protestas en yecla  por el aumento del precio de los costes                                           yecla  murcia  e ,tatidecoart,es,0,18,2010-05-10 03:33:12+00:00,1338,False,61822,ARGENTINA,,1507450367386152961
843,2022-03-25 20:11:32+00:00,"RT @42054364_: @jb_pozo @Vadodecaza1 Si, pero son ellos los que están dando la cara con todas sus consecuencias, por mi parte tienen todo m…",   pozo   si  pero son ellos los que est n dando la cara con todas sus consecuencias  por mi parte tienen todo m ,Chari31657881,es,0,8,2019-03-21 15:42:54+00:00,1885,False,127733,España,,1507450129846095874
847,2022-03-25 20:11:01+00:00,"RT @LorcaFina: Manuel Hernández será presidente no se d q asociación d transportista,  aquí mi CA, ha dicho la cadena Ser Murcia q queda de…", manuel hern ndez ser  presidente no se d q asociaci n d transportista   aqu  mi ca  ha dicho la cadena ser murcia q queda de ,pintorperez1965,es,0,1,2015-08-02 18:52:01+00:00,1721,False,35503,"Sevilla, España",,1507449999864520713
850,2022-03-25 20:10:38+00:00,La plataforma convocante de la huelga mantiene “el paro indefinido” del transporte tras reunirse con la ministra https://t.co/HPPjjNOPfN,la plataforma convocante de la huelga mantiene  el paro indefinido  del transporte tras reunirse con la ministra  ,digital_alerta,es,0,2,2018-07-18 20:35:04+00:00,1270,False,2,España,,1507449904473710593
852,2022-03-25 20:10:30+00:00,RT @pormimismo1: @elisabeni Se quedarán en la no huelga del transporte,   se quedar n en la no huelga del transporte,antoniobb1953,es,0,2,2013-04-11 18:29:48+00:00,3150,False,10424,,,1507449869031641097
853,2022-03-25 20:10:20+00:00,"RT @gerardotc: La falta de tanquetas antidisturbios, la ausencia de criminalización en las tertulias o la presencia de partidos que sistemá…", la falta de tanquetas antidisturbios  la ausencia de criminalizaci n en las tertulias o la presencia de partidos que sistem  ,miguel28758101,es,0,202,2019-04-29 07:03:16+00:00,451,False,58485,,,1507449826287443971
856,2022-03-25 20:09:53+00:00,El Gobierno subvencionará con 20 céntimos el litro de gasoil para poner fin a la huelga del transporte https://t.co/upT7HWkuhL vía @el_pais,el gobierno subvencionar  con 20 c ntimos el litro de gasoil para poner fin a la huelga del transporte   v a   pais,pilar51,es,0,0,2010-07-29 09:49:46+00:00,10071,False,121995,Extremadura,,1507449712449884198
863,2022-03-25 20:08:53+00:00,"RT @JuanLaciana: 🛑🛑🛑 ÚLTIMA HORA
Las ministras María Jesús Montero y Nadia Calviño abandonan la reunión con las patronales del transporte (…",      ltima hora las ministras mar a jes s montero y nadia calvi o abandonan la reuni n con las patronales del transporte   ,RaulP76,es,0,3,2010-04-21 10:21:27+00:00,147,False,31825,,,1507449464126160900
866,2022-03-25 20:07:51+00:00,"El transporte público de Francia es mierda. Fin

Me está fallando lo que no tenía huelga hoy!!!!!

Todo mal",el transporte p blico de francia es mierda  fin  me est  fallando lo que no ten a huelga hoy       todo mal,erase_una_ana,es,4,1,2018-10-14 20:18:11+00:00,132,False,29995,"Madrid, España",,1507449203164909570
869,2022-03-25 20:06:23+00:00,La plataforma del transporte convocante mantiene la huelga a pesar del acuerdo del Gobierno con el sector https://t.co/OPiHAYLahl,la plataforma del transporte convocante mantiene la huelga a pesar del acuerdo del gobierno con el sector  ,vincinalle,es,1,1,2012-11-28 02:47:54+00:00,1405,False,12965,Madrid,,1507448832078098437
873,2022-03-25 20:06:04+00:00,"La Plataforma convocante de la huelga Defensa del Sector del Transporte, Manuel Hernández, y la ministra de Transportes, Raquel Sánchez,""no se ha llegado a ningún acuerdo"" que pueda facilitar una mejoría de la situación por ambos lados para poner fin al paro indefinido del sector https://t.co/0gzibuuxnf",la plataforma convocante de la huelga defensa del sector del transporte  manuel hern ndez  y la ministra de transportes  raquel s nchez  no se ha llegado a ning n acuerdo  que pueda facilitar una mejor a de la situaci n por ambos lados para poner fin al paro indefinido del sector  ,lolaclaver1,es,1,0,2014-07-07 18:41:12+00:00,224,False,8857,Madrid,,1507448754806431747
874,2022-03-25 20:05:56+00:00,"@AN_Bdn A ver. Estamos al borde de un conflicto mundial. Saliendo, o no, de una pandemia. Una crisis económica. La climática. Pobreza energética. Un país paralizado por la huelga del transporte. Me suda toda la polla lo que se pongan las niñatas, en serio https://t.co/56voKgGDeR",  bdn a ver  estamos al borde de un conflicto mundial  saliendo  o no  de una pandemia  una crisis econ mica  la clim tica  pobreza energ tica  un pa s paralizado por la huelga del transporte  me suda toda la polla lo que se pongan las ni atas  en serio  ,Marcianomalhum2,es,0,0,2020-08-09 20:20:40+00:00,28,False,12631,,,1507448718341070850
877,2022-03-25 20:05:41+00:00,@elisabeni Se quedarán en la no huelga del transporte,  se quedar n en la no huelga del transporte,pormimismo1,es,0,2,2013-09-29 08:35:02+00:00,342,False,4769,,,1507448657200750596
879,2022-03-25 20:05:13+00:00,"@telemadrid En las últimas 6h más de 15 noticias sobre la huelga de transporte en vuestra cuenta de Twitter. Cero sobre las manifestaciones por la apertura de urgencias en atención primaria. #ColmenarViejo #AperturaUrgenciasYa

Telemadrid da mucho asco.",  en las  ltimas 6h m s de 15 noticias sobre la huelga de transporte en vuestra cuenta de twitter  cero sobre las manifestaciones por la apertura de urgencias en atenci n primaria   colmenarviejo  aperturaurgenciasya  telemadrid da mucho asco ,MejoraColmenar,es,12,3,2018-04-06 16:58:08+00:00,112,False,1031,"Colmenar Viejo, España",,1507448540158738444
880,2022-03-25 20:05:05+00:00,"@PSOE @sanchezcastejon EL GOBIERNO HA PERDIDO 10 DÍAS… LO HABITUAL CUANDO SE IMPROVISA 
Prensa: La ministra de Transporte se reunirá finalmente con la plataforma de transportistas que convoca la huelga",    el gobierno ha perdido 10 d as  lo habitual cuando se improvisa  prensa  la ministra de transporte se reunir  finalmente con la plataforma de transportistas que convoca la huelga,Unomas44284474,es,0,0,2022-01-30 17:24:54+00:00,5,False,2,,,1507448507535347722
886,2022-03-25 20:03:26+00:00,"Manuel Hernández será presidente no se d q asociación d transportista,  aquí mi CA, ha dicho la cadena Ser Murcia q queda desconvocada la huelga dl transporte y q volvían a trabajar,  este tipo otro q quiere vivir sin trabajar y vivir a costa d los demás, otro fascista gandul🤮🤮",manuel hern ndez ser  presidente no se d q asociaci n d transportista   aqu  mi ca  ha dicho la cadena ser murcia q queda desconvocada la huelga dl transporte y q volv an a trabajar   este tipo otro q quiere vivir sin trabajar y vivir a costa d los dem s  otro fascista gandul  ,LorcaFina,es,13,1,2014-01-11 22:51:29+00:00,889,False,23412,"Murcia, España",,1507448088566370322
889,2022-03-25 20:03:11+00:00,"@populares @FeijooGalicia Por lo que se ve la huelga o paro del transporte también le ha afectado a su proveedor, perdón,a su amigo.",    por lo que se ve la huelga o paro del transporte tambi n le ha afectado a su proveedor  perd n a su amigo ,JaimeSanVicent1,es,1,0,2021-12-25 21:53:55+00:00,234,False,9467,Bilbao,,1507448026805190661
891,2022-03-25 20:02:29+00:00,"RT @PanicOrfila: Deberíamos hablar con propiedad, en lugar de huelga de transporte deberíamos decir sabotaje de ✓OX a la democracia", deber amos hablar con propiedad  en lugar de huelga de transporte deber amos decir sabotaje de  ox a la democracia,manelsaa99,es,0,25,2013-01-19 13:43:09+00:00,4001,False,99458, De Ourense en Cat,,1507447851240108037
892,2022-03-25 20:02:28+00:00,RT @aalmodobar: La huelga de transporte y la guerra en Ucrania han agravado la crisis en el sector hostelero por el aumento generalizado de…, la huelga de transporte y la guerra en ucrania han agravado la crisis en el sector hostelero por el aumento generalizado de ,maricarvidalsam,es,0,10,2014-01-25 19:00:10+00:00,5214,False,297935,,,1507447846123016198
894,2022-03-25 20:01:51+00:00,"RT @alvarofberro: Reunión fracasada, sigue la huelga del transporte. Mañana marchas lentas por toda España https://t.co/nWI4cXrymj", reuni n fracasada  sigue la huelga del transporte  ma ana marchas lentas por toda espa a  ,pabfergu89,es,0,7,2015-06-15 17:09:41+00:00,584,False,15622,,,1507447691063791634
895,2022-03-25 20:01:31+00:00,"Pues acabo de pagar casi 8€ (6x1L) por la única marca de leche quedaba en el supermercado.

Me da que mientras dure la huelga de transporte, es la última que compro si no hay del resto.",pues acabo de pagar casi 8   6x1l  por la  nica marca de leche quedaba en el supermercado   me da que mientras dure la huelga de transporte  es la  ltima que compro si no hay del resto ,F_melvic,es,1,0,2017-06-12 11:39:12+00:00,322,False,5465,Madrid,,1507447607005745189
896,2022-03-25 20:00:54+00:00,Del ordeño al ‘brick’: las 48 horas que condenan a la leche en la huelga del transporte https://t.co/bnrq6MxQIG,del orde o al  brick   las 48 horas que condenan a la leche en la huelga del transporte  ,elpais_economia,es,0,0,2009-07-06 11:24:23+00:00,212931,True,45,elpais.com,,1507447451510312976
899,2022-03-25 20:00:01+00:00,"🚚 | Huelga del transporte: “Si la situación no se resuelve, empezará a faltar aluminio y habrá que parar”

Son palabras de Armando Mateos, presidente de la Asociación Española de Aluminio 👉

#huelgadetransporte 

https://t.co/UDRAi6d6Kz",    huelga del transporte   si la situaci n no se resuelve  empezar  a faltar aluminio y habr  que parar   son palabras de armando mateos  presidente de la asociaci n espa ola de aluminio     huelgadetransporte    ,CdeElectrico,es,2,0,2013-09-22 21:21:39+00:00,6157,False,8296,Madrid,,1507447229505802241
900,2022-03-25 19:59:35+00:00,"RT @ElPeriodico_Esp: 🔵 EN DIRECTO | Autobuses, taxis y ambulancias desconvocan la manifestación del domingo tras el acuerdo del Gobierno
ht…",   en directo   autobuses  taxis y ambulancias desconvocan la manifestaci n del domingo tras el acuerdo del gobierno ht ,Markcelho,es,0,6,2011-02-16 23:12:37+00:00,443,False,7457,,,1507447121422729218
901,2022-03-25 19:59:33+00:00,RT @Maxcalderon57: @marubimo MARTA sinceramente en estos tiempos tan BELICOSOS y CONVULSOS es Casi imposible aguantar como muy bien dices a…,   marta sinceramente en estos tiempos tan belicosos y convulsos es casi imposible aguantar como muy bien dices a ,ElisaNumerouno,es,0,1,2013-07-30 14:27:59+00:00,789,False,91427,,,1507447114321772552
902,2022-03-25 19:59:11+00:00,"🚛🎨 Está considerado uno de los artistas más influyentes del siglo XX pero la huelga de transporte no entiende de estrellas. Julian Schnabel, con mono y sin obras en el @cacmalaga.

✍ @anaperezbryan
📷 Francis Silva https://t.co/Farb36BpnC",   est  considerado uno de los artistas m s influyentes del siglo xx pero la huelga de transporte no entiende de estrellas  julian schnabel  con mono y sin obras en el           francis silva  ,DiarioSUR,es,5,1,2009-02-09 17:08:03+00:00,272913,True,26684,Málaga,,1507447019073331203
905,2022-03-25 19:58:56+00:00,"RT @Pepe__Torres: No estamos en una situación límite a consecuencia de la huelga del transporte.

Estamos en una situación límite A CONSECU…", no estamos en una situaci n l mite a consecuencia de la huelga del transporte   estamos en una situaci n l mite a consecu ,pamelamarfe,es,0,434,2021-10-22 19:03:05+00:00,97,False,1259,,,1507446959812100107
910,2022-03-25 19:57:00+00:00,La huelga del transporte continúa: la plataforma convocante de los paros y el Gobierno no llegan a acuerdos https://t.co/Z6iP1pge6T https://t.co/obWqjCw5yO,la huelga del transporte contin a  la plataforma convocante de los paros y el gobierno no llegan a acuerdos    ,news_zamora,es,0,0,2021-02-23 09:55:23+00:00,744,False,239,,,1507446470558961667
922,2022-03-25 19:55:27+00:00,"@worldcitizen899 @iescolar El problema de los trabajadores del transporte no viene de ahora, es mucho más antiguo, pero no es casualidad q sea ahora cuando hacen la huelga.
Esto es un sabotaje contra el gobierno y los ciudadanos.
Los mensajes q manejan se ven claramente por quiénes están escritos. https://t.co/WcYsoAUXDh",    el problema de los trabajadores del transporte no viene de ahora  es mucho m s antiguo  pero no es casualidad q sea ahora cuando hacen la huelga  esto es un sabotaje contra el gobierno y los ciudadanos  los mensajes q manejan se ven claramente por qui nes est n escritos   ,Rkrdo62,es,9,2,2012-05-08 09:36:12+00:00,2968,False,160462,Islas Canarias - África,,1507446081482854429
927,2022-03-25 19:53:34+00:00,"RT @LRA961: #AbascalPutoNazi apoya a la patronal del transporte para que hagan huelga, con piquetes violentos, y ya se está notando en los…",  abascalputonazi apoya a la patronal del transporte para que hagan huelga  con piquetes violentos  y ya se est  notando en los ,jmtraductor1,es,0,24,2018-08-31 03:36:51+00:00,1686,False,1883,Madrid. España,,1507445607476174852
929,2022-03-25 19:53:25+00:00,"@Macarena_Olona La asociación minoritaria que convocó la huelga en el transporte mantiene los paros

https://t.co/cTL9MSAHWO",  olona la asociaci n minoritaria que convoc  la huelga en el transporte mantiene los paros   ,psyche535485,es,0,0,2020-04-15 07:14:05+00:00,14,False,8,,,1507445568175550470
938,2022-03-25 19:50:56+00:00,"@CarolDonostia @EtxebeRS Todo VOX, empezado por ahí.
Pero está claro que la huelga ya no es por el transporte, lo que quieren es al Gobierno fuera y hagan lo que hagan seguirán así. O la policía empieza a hacer lo que debe o se va a liar pardísima",    todo vox  empezado por ah   pero est  claro que la huelga ya no es por el transporte  lo que quieren es al gobierno fuera y hagan lo que hagan seguir n as   o la polic a empieza a hacer lo que debe o se va a liar pard sima,mikeltxo83,es,2,0,2009-04-28 14:13:58+00:00,601,False,63263,Güélcon tu de yángel,,1507444946634170371
939,2022-03-25 19:50:54+00:00,RT @Balentxegi: Definitivamente  no entiendo nada de lo que están haciendo  los servicios informativos de TVE y no solo con la huelga del t…, definitivamente  no entiendo nada de lo que est n haciendo  los servicios informativos de tve y no solo con la huelga del t ,Merchuky49,es,0,2,2021-10-05 15:46:12+00:00,107,False,4620,,,1507444937503219715
950,2022-03-25 19:48:40+00:00,"RT @mywordsworlds1: @EFEnoticias Todos deberíamos sumarnos de algún modo a esta huelga

Ya que la Plataforma por la Defensa del Transporte…",   todos deber amos sumarnos de alg n modo a esta huelga  ya que la plataforma por la defensa del transporte ,MARIARO20397636,es,0,4,2021-02-18 23:31:39+00:00,28,False,4656,,,1507444373306368003
951,2022-03-25 19:48:28+00:00,"RT @HerreraenCOPE: 🎧 Manuel Hernández, presidente de la Plataforma Nacional por la
Defensa del Transporte, adelanta en 'Herrera en COPE' 📻…",   manuel hern ndez  presidente de la plataforma nacional por la defensa del transporte  adelanta en  herrera en cope    ,pequepodologa,es,0,18,2022-03-21 23:26:29+00:00,2,False,78,,,1507444325227061249
952,2022-03-25 19:48:26+00:00,"RT @buho4444a: HA TERMINADO LA REUNION DE LA MINISTRA DE TRANSPORTES CON LOS CAMIONEROS

-Sin diálogo,ni ofertas viables por la ministra,qu…", ha terminado la reunion de la ministra de transportes con los camioneros   sin di logo ni ofertas viables por la ministra qu ,susan_org,es,0,8,2012-07-15 17:19:14+00:00,628,False,555,,,1507444315294941192
956,2022-03-25 19:46:31+00:00,"RT @GuillermoRocaf1: Empleo espera más de 400 ERTE la semana que viene por la huelga del transporte.
https://t.co/Yud1aRb9Wp", empleo espera m s de 400 erte la semana que viene por la huelga del transporte   ,lbadoch,es,0,4,2011-10-18 17:01:35+00:00,80,False,556,,,1507443832337711111
964,2022-03-25 19:45:06+00:00,"Ante la huelga del transporte, carestía de la vida y la escalada militarista del gobierno,UE y OTAN https://t.co/mFAVK844DS",ante la huelga del transporte  carest a de la vida y la escalada militarista del gobierno ue y otan  ,jotabe1963,es,0,0,2010-09-22 20:39:32+00:00,6606,False,32102,euskal herria,,1507443477856067588
