,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
0,2022-03-13 23:59:42+00:00,"RT @BARYMU1: HUELGA DE JURADOS DE VOTACION, TERMINAL DE TRANSPORTE BUENAVENTURA- FALTA DE GARANTIAS. https://t.co/2TCgP3222z", huelga de jurados de votacion  terminal de transporte buenaventura  falta de garantias   ,RollinsBand,es,0,27,2016-02-11 01:38:03+00:00,154,False,51268,,
1,2022-03-13 23:59:27+00:00,"RT @vanesantos09: El país se va a la ruina, los trabajadores no pueden más, mañana empieza la huelga indefinida del transporte y los sindic…", el pa s se va a la ruina  los trabajadores no pueden m s  ma ana empieza la huelga indefinida del transporte y los sindic ,jmpsdm,es,0,81,2015-02-16 16:47:43+00:00,360,False,37600,,
5,2022-03-13 23:58:43+00:00,"RT @ToroenReposo: Si después de esta, negándose a una huelga con el sector del transporte totalmente arruinado, los sindicatos de clase sig…", si despu s de esta  neg ndose a una huelga con el sector del transporte totalmente arruinado  los sindicatos de clase sig ,UNADEL58,es,0,117,2015-10-09 15:39:41+00:00,3698,False,308597,"Madrid, Comunidad de Madrid",
6,2022-03-13 23:58:24+00:00,"RT @jujogaco: Irresponsable la patronal del transporte, convocando una huelga en plena crisis de una guerra, para asustar mucho más a la po…", irresponsable la patronal del transporte  convocando una huelga en plena crisis de una guerra  para asustar mucho m s a la po ,Cocodrilo_jubil,es,0,5,2020-04-02 14:09:00+00:00,679,False,142010,,
7,2022-03-13 23:58:07+00:00,"RT @Dr_Hackenbush: El litro de gasolina ⛽️ a 2 euros / litro y CCOO en contra de la huelga del transporte .
A qué precio hay que poner el k…", el litro de gasolina    a 2 euros   litro y ccoo en contra de la huelga del transporte   a qu  precio hay que poner el k ,BuenoConservate,es,0,249,2019-02-10 10:16:11+00:00,574,False,54223,,
9,2022-03-13 23:58:02+00:00,RT @OlgayCarlos2: UGT y CCOO no apoyan la huelga indefinida del transporte. ¡Peligra su suministro de marisco!https://t.co/zfIfJWlW37, ugt y ccoo no apoyan la huelga indefinida del transporte   peligra su suministro de marisco  ,ABM260662,es,0,140,2015-01-14 12:27:45+00:00,299,False,52760,,
10,2022-03-13 23:57:45+00:00,"RT @El_Caliu: Ojalá de una vez por todas el gremio del transporte se ponga de acuerdo y hagan una huelga de verdad.

Si los transportistas…", ojal  de una vez por todas el gremio del transporte se ponga de acuerdo y hagan una huelga de verdad   si los transportistas ,Franjota,es,0,141,2007-04-02 02:54:28+00:00,6571,False,114,,
12,2022-03-13 23:57:25+00:00,RT @Hispania_Semper: Día 411º. El diésel ya está a 2€. Mañana podría empezar una gran huelga del transporte por carretera. Los luz sigue di…, d a 411   el di sel ya est  a 2   ma ana podr a empezar una gran huelga del transporte por carretera  los luz sigue di ,jony2292,es,0,155,2012-07-02 12:58:39+00:00,714,False,21562,Valladolid ,
14,2022-03-13 23:56:54+00:00,"RT @LUH_noticias: Por qué la ""huelga"" del transporte es un paro patronal
Os dejamos #LaPortadaLUH de mañana en https://t.co/OPAKIS3bmj http…", por qu  la  huelga  del transporte es un paro patronal os dejamos  laportadaluh de ma ana en   http ,Enokh18,es,0,92,2019-11-03 18:50:31+00:00,2039,False,54676,,
15,2022-03-13 23:56:52+00:00,RT @gzapatamadrid: Convocantes de la huelga patronal del transporte de la semana que viene. (Entrevista completa en el siguiente tuit) http…, convocantes de la huelga patronal del transporte de la semana que viene   entrevista completa en el siguiente tuit  http ,a930334,es,0,1190,2014-11-20 21:07:12+00:00,469,False,57235,Justo aquí.,
23,2022-03-13 23:54:27+00:00,"Me acabo de enterar de que mañana hay huelga de transporte y mi padre va a estar trabajando en su oficina (donde tengo mi setup), así que el directo de mañana se cancela 🥲🥲🥲",me acabo de enterar de que ma ana hay huelga de transporte y mi padre va a estar trabajando en su oficina  donde tengo mi setup   as  que el directo de ma ana se cancela    ,Mariia910_,es,4,0,2013-12-31 11:42:45+00:00,1044,False,99156,"Andalucía, España",
28,2022-03-13 23:53:15+00:00,"RT @siguemey_tesi: [ÚLTIMA HORA] huelga Los PIQUETES comienzan A TOMAR POSICIONES , PARO SECTOR TRANSPORTE https://t.co/uHO0bw3Kss",   ltima hora  huelga los piquetes comienzan a tomar posiciones   paro sector transporte  ,Kaiku78,es,0,23,2013-02-08 12:05:48+00:00,77,False,20701,Malaga,
30,2022-03-13 23:53:02+00:00,"RT @AntonioMaestre: Este es el responsable de la patronal de transporte que ha convocado un paro de camiones esta semana 

https://t.co/ORv…", este es el responsable de la patronal de transporte que ha convocado un paro de camiones esta semana    ,Despistaku,es,0,871,2011-04-01 16:21:09+00:00,170,False,87422,,
36,2022-03-13 23:51:53+00:00,"HUELGA DE JURADOS DE VOTACION, TERMINAL DE TRANSPORTE BUENAVENTURA- FALTA DE GARANTIAS. https://t.co/2TCgP3222z",huelga de jurados de votacion  terminal de transporte buenaventura  falta de garantias   ,BARYMU1,es,33,27,2020-07-08 13:52:24+00:00,1996,False,25896,,
37,2022-03-13 23:51:44+00:00,"RT @FlowerPower_46: Son las 00:00 y comienza el PARO(que no huelga)de transporte.
Ojalá la gente como Autobuses,taxi,agricultores o pescado…", son las 00 00 y comienza el paro que no huelga de transporte  ojal  la gente como autobuses taxi agricultores o pescado ,shdaddy__,es,0,54,2011-10-31 16:55:21+00:00,1827,False,14136,murcia ,
39,2022-03-13 23:51:18+00:00,RT @elmundoes: Huelga del transporte: autónomos y pymes se enfrentan a la patronal  y paran de forma indefinida https://t.co/cJpcQqkhmH, huelga del transporte  aut nomos y pymes se enfrentan a la patronal  y paran de forma indefinida  ,Raquel_AJ_86,es,0,811,2021-02-07 09:07:28+00:00,42,False,1830,,
41,2022-03-13 23:49:20+00:00,RT @Rafael010010: @MarioFierro2 @delatorreajenjo Si sólo se pone en huelga el transporte hacemos el ridículo. No creo que haga falta a que…,     si s lo se pone en huelga el transporte hacemos el rid culo  no creo que haga falta a que ,delatorreajenjo,es,0,2,2014-11-03 20:06:58+00:00,948,False,24984,,
42,2022-03-13 23:48:56+00:00,"RT @jesusSCruna: Se llama huelga de transporte menos para CCOO, UGT y Ruben Sanchez 🤦‍♂️", se llama huelga de transporte menos para ccoo  ugt y ruben sanchez     ,SoyJosematc13,es,0,4,2021-07-23 18:17:35+00:00,875,False,24042,En la Sede de @ElSindetuiteros,
43,2022-03-13 23:48:22+00:00,"@Arsenico_bis Siempre he dicho que un Gobierno se tumba en 72 horas con una huelga del transporte, no hay quien lo resista. Ya han tardado, pero bienvenida sea. Y hasta que caigan los socialistas-comunistas-etarras-lazis de este Gobierno criminal.",  bis siempre he dicho que un gobierno se tumba en 72 horas con una huelga del transporte  no hay quien lo resista  ya han tardado  pero bienvenida sea  y hasta que caigan los socialistas comunistas etarras lazis de este gobierno criminal ,javierdelamata1,es,5,0,2011-06-16 06:45:48+00:00,3759,False,211781,España,
47,2022-03-13 23:46:48+00:00,@MarioFierro2 @delatorreajenjo Si sólo se pone en huelga el transporte hacemos el ridículo. No creo que haga falta a que los sindicatos la convoque. Es necesario una huelga general de inmediato.,    si s lo se pone en huelga el transporte hacemos el rid culo  no creo que haga falta a que los sindicatos la convoque  es necesario una huelga general de inmediato ,Rafael010010,es,5,2,2020-12-19 19:06:23+00:00,363,False,36629,"Madrid, Comunidad de Madrid",
48,2022-03-13 23:46:32+00:00,"RT @niporwifi: Menudo personaje tienen como portavoz los empresarios del transporte.
https://t.co/Svl0WL1Y0F", menudo personaje tienen como portavoz los empresarios del transporte   ,chemasegura16,es,0,64,2011-10-29 14:59:38+00:00,578,False,35554,Maricona el que lo lea,
56,2022-03-13 23:44:32+00:00,RT @MirtaJimenez13: Estos 0tes de transporte interdepartamental tengo media hora haciendo cola en la terminal de Sonsonate a San Salvador y…, estos 0tes de transporte interdepartamental tengo media hora haciendo cola en la terminal de sonsonate a san salvador y ,Charls_sv,es,0,17,2011-10-14 16:16:31+00:00,1859,False,287429,El Salvador,
59,2022-03-13 23:43:42+00:00,"RT @Agenda2030_: Si estás pensando que mis CCOO advierta que el paro nacional anunciado en el transporte, carece de la cobertura legal de u…", si est s pensando que mis ccoo advierta que el paro nacional anunciado en el transporte  carece de la cobertura legal de u ,konkiban,es,0,42,2014-03-28 20:45:17+00:00,381,False,68557,"Mundaka, España",
60,2022-03-13 23:43:40+00:00,"RT @cantoenlafrente: Comienza la huelga de transporte 
Apoyemos! 🇪🇸💪 https://t.co/9tREDm6Uo3", comienza la huelga de transporte  apoyemos       ,Spainmacom,es,0,7,2022-02-07 21:18:27+00:00,252,False,2483,,
63,2022-03-13 23:42:57+00:00,"RT @PASANBLA: En España 🇪🇸 no está permitido hacer huelga contra @PSOE , @CCOO quiere evitar la huelga de transportes, como hacen junto a @…", en espa a    no est  permitido hacer huelga contra       quiere evitar la huelga de transportes  como hacen junto a   ,Maria88250574,es,0,16,2020-06-16 16:59:09+00:00,300,False,52122,,
67,2022-03-13 23:41:58+00:00,RT @siguemey_tesi: CCOO advierte la huelga nacional de transporte es ilegal https://t.co/r7ikehoPgs, ccoo advierte la huelga nacional de transporte es ilegal  ,cristyboly,es,0,209,2019-08-26 14:24:35+00:00,152,False,22749,,
69,2022-03-13 23:41:28+00:00,"RT @afectadoscombus: La huelga del transporte es la huelga de todos.

Los precios de bienes básicos están por las nubes y nadie mueve un de…", la huelga del transporte es la huelga de todos   los precios de bienes b sicos est n por las nubes y nadie mueve un de ,aridane83,es,0,105,2012-10-17 18:21:30+00:00,556,False,62186,,
71,2022-03-13 23:41:24+00:00,RT @Beholder_FFC: Perdonad... ¿pero en serio @CCOO está contra la huelga de transporte? ¿Motivo? Será que provocaría el desabastecimiento d…, perdonad     pero en serio   est  contra la huelga de transporte   motivo  ser  que provocar a el desabastecimiento d ,maxecof,es,0,29,2012-05-16 20:35:18+00:00,492,False,68574,,
72,2022-03-13 23:41:19+00:00,RT @Vikingo1902__: Por qué nadie habla de la huelga indefinida de transporte que hay convocada a partir del Lunes 14??, por qu  nadie habla de la huelga indefinida de transporte que hay convocada a partir del lunes 14  ,aridane83,es,0,1181,2012-10-17 18:21:30+00:00,556,False,62186,,
84,2022-03-13 23:39:01+00:00,RT @NoeliaBcn1: Primeros piquetes informativos huelga de transporte https://t.co/b3MI784wTg, primeros piquetes informativos huelga de transporte  ,alberto_pitarch,es,0,9,2021-01-19 16:29:38+00:00,27,False,3204,,
91,2022-03-13 23:38:05+00:00,RT @josegugu1981: Convocada una huelga indefinida de transporte por carretera nacional e internacional a partir de las 00:00 horas del día…, convocada una huelga indefinida de transporte por carretera nacional e internacional a partir de las 00 00 horas del d a ,alberto_pitarch,es,0,137,2021-01-19 16:29:38+00:00,27,False,3204,,
93,2022-03-13 23:37:53+00:00,"RT @Marionarebull55: @MariaJesusEsp20 Los muy sinvergüenza,diciendo que la huelga de transporte de mañana no tiene cobertura legal. Sólo se…",   los muy sinverg enza diciendo que la huelga de transporte de ma ana no tiene cobertura legal  s lo se ,Mariamoral29,es,0,14,2016-12-29 20:50:24+00:00,583,False,80571,,
95,2022-03-13 23:37:20+00:00,"RT @Velherro: 13/3/2022 Mañana comienza una huelga de transporte indefinida. Es imposible que puedan asumir más subidas de combustible, imp…", 13 3 2022 ma ana comienza una huelga de transporte indefinida  es imposible que puedan asumir m s subidas de combustible  imp ,Yolanda13677618,es,0,73,2020-08-10 21:49:15+00:00,198,False,9490,,
99,2022-03-13 23:36:30+00:00,"RT @lakazuela: @RubenSanchezTW ¿Para cuando una huelga general por la subida del gasto de la vida: transporte, energía, gasóleos, comida? ¿…",    para cuando una huelga general por la subida del gasto de la vida  transporte  energ a  gas leos  comida    ,Martinezelfach3,es,0,4,2016-01-26 19:44:38+00:00,2123,False,50550,,
103,2022-03-13 23:35:45+00:00,"Comienza la huelga de transporte 
Apoyemos! 🇪🇸💪 https://t.co/9tREDm6Uo3",comienza la huelga de transporte  apoyemos       ,cantoenlafrente,es,22,7,2014-08-03 15:26:40+00:00,2486,False,89528,A ti te lo voy a decir ,
114,2022-03-13 23:33:11+00:00,RT @Marcospendul: @RubenSanchezTW Campaña de desprestigio a Plataforna la organización convocante de la huelga  porque es la única que defi…,   campa a de desprestigio a plataforna la organizaci n convocante de la huelga  porque es la  nica que defi ,Martinezelfach3,es,0,4,2016-01-26 19:44:38+00:00,2123,False,50550,,
118,2022-03-13 23:32:10+00:00,RT @20m: CCOO advierte que el paro nacional anunciado en el transporte carece de la cobertura legal de una huelga https://t.co/HjnCKncfP1, ccoo advierte que el paro nacional anunciado en el transporte carece de la cobertura legal de una huelga  ,egojero,es,0,435,2018-02-26 15:41:38+00:00,284,False,21727,"Santander, España",
120,2022-03-13 23:31:50+00:00,"RT @GJavalambre: @20m El sindicato comunista @CCOO dice que no se da la situación para la huelga de transporte,porque la situación de la ge…",   el sindicato comunista   dice que no se da la situaci n para la huelga de transporte porque la situaci n de la ge ,marinita5p,es,0,3,2013-03-10 17:06:13+00:00,266,False,131519,,
124,2022-03-13 23:30:57+00:00,"RT @delatorreajenjo: La huelga del transporte es solo el principio del fin !!

#HayQueEcharlos 
#GobiernoCriminalyCorrupto https://t.co/jr3…", la huelga del transporte es solo el principio del fin      hayqueecharlos   gobiernocriminalycorrupto  ,Harley1dedo,es,0,38,2021-12-01 00:50:38+00:00,960,False,11912,,
125,2022-03-13 23:30:09+00:00,"[ÚLTIMA HORA] huelga Los PIQUETES comienzan A TOMAR POSICIONES , PARO SECTOR TRANSPORTE https://t.co/uHO0bw3Kss",  ltima hora  huelga los piquetes comienzan a tomar posiciones   paro sector transporte  ,siguemey_tesi,es,60,23,2020-08-31 22:06:46+00:00,3259,False,35,,
126,2022-03-13 23:29:52+00:00,RT @Raulikopro: @fromdelicias @TomasUser Y en España en cuanto empiece mañana la huelga de transporte,     y en espa a en cuanto empiece ma ana la huelga de transporte,D_ArraZ,es,0,3,2011-06-02 11:20:56+00:00,1362,False,135158,,
129,2022-03-13 23:28:48+00:00,Primeros piquetes informativos huelga de transporte https://t.co/b3MI784wTg,primeros piquetes informativos huelga de transporte  ,NoeliaBcn1,es,28,9,2021-05-26 20:33:35+00:00,593,False,1559,,
130,2022-03-13 23:28:14+00:00,"@RubenSanchezTW ¿Para cuando una huelga general por la subida del gasto de la vida: transporte, energía, gasóleos, comida? ¿Salimos ya o esperamos que gobierne el PP?",   para cuando una huelga general por la subida del gasto de la vida  transporte  energ a  gas leos  comida   salimos ya o esperamos que gobierne el pp ,lakazuela,es,11,4,2018-04-05 12:37:26+00:00,509,False,70374,Te sigue,
133,2022-03-13 23:27:31+00:00,RT @almeriese: Mañana hay huelga del transporte. La apoyo y la comparto. Pero el transporte no es nada sin la agricultura que llena sus cam…, ma ana hay huelga del transporte  la apoyo y la comparto  pero el transporte no es nada sin la agricultura que llena sus cam ,Afur_afur,es,0,9,2019-10-09 13:25:43+00:00,112,False,24075,,
136,2022-03-13 23:27:04+00:00,Huelga del transporte: autónomos y pymes se enfrentan a la patronal  y paran de forma indefinida https://t.co/ySFVC2cDDJ,huelga del transporte  aut nomos y pymes se enfrentan a la patronal  y paran de forma indefinida  ,SraMoreno3,es,2,1,2020-03-03 15:36:57+00:00,8,False,773,,
138,2022-03-13 23:26:50+00:00,@jose_cop1 Llevan todo el día diciendo que la huelga de transporte no se ajusta a la legalidad. Como no les han dado la orden de convocarla ellos...,  cop1 llevan todo el d a diciendo que la huelga de transporte no se ajusta a la legalidad  como no les han dado la orden de convocarla ellos   ,AblanedoFoto,es,3,0,2013-04-12 19:34:32+00:00,637,False,23056,España,
145,2022-03-13 23:24:00+00:00,RT @jossuasan: 72_Ya tengo nueva tarifa de luz y gas. Con lo que me ahorro de las dos propiedades es el equivalente a una paga extra semest…, 72 ya tengo nueva tarifa de luz y gas  con lo que me ahorro de las dos propiedades es el equivalente a una paga extra semest ,aitorporrua,es,0,1,2011-03-09 17:07:46+00:00,13,False,30,,
154,2022-03-13 23:21:22+00:00,"@Lizzymd66 Pero eso no sería la misma huelga, sería una huelga general, no una huelga del sector del transporte.
🤷🏻‍♂️
¿Es que no ves la diferencia?",  pero eso no ser a la misma huelga  ser a una huelga general  no una huelga del sector del transporte         es que no ves la diferencia ,Sitozuki,es,0,0,2012-09-03 13:08:03+00:00,182,False,4878,,
161,2022-03-13 23:19:15+00:00,RT @VueltadelTrenBz: Mientras colectivos ferrov. llevamos tiempo reclamando apostar por el #tren público mercancías/pasajeros sin que el Go…, mientras colectivos ferrov  llevamos tiempo reclamando apostar por el  tren p blico mercanc as pasajeros sin que el go ,Abell6662,es,0,14,2017-12-20 09:05:07+00:00,19,False,24233,"Yuncos, España",
165,2022-03-13 23:17:55+00:00,@MaxTena1 Osti tu!!! Qué si hace huelga el transporte nos quedamos sin gambas!!!!,  osti tu    qu  si hace huelga el transporte nos quedamos sin gambas    ,yofuialalolailo,es,1,0,2020-11-26 23:48:31+00:00,26,False,1709,,
169,2022-03-13 23:17:11+00:00,RT @benitofreerider: No os leo mucho sobre el tema. Mañana empieza la huelga de transporte. La secundaran transportistas autónomos y el sec…, no os leo mucho sobre el tema  ma ana empieza la huelga de transporte  la secundaran transportistas aut nomos y el sec ,xames81,es,0,1,2009-10-01 09:21:44+00:00,159,False,111,"Spain, Catalonia",
177,2022-03-13 23:14:22+00:00,"RT @ENGINEER__28: Recogiendo cable. 👉El transporte de mercancías descarta una huelga y garantiza ""el pleno abastecimiento"" https://t.co/nRK…", recogiendo cable   el transporte de mercanc as descarta una huelga y garantiza  el pleno abastecimiento   ,mipsicoanalisis,es,0,3,2011-08-07 21:26:08+00:00,2189,False,9849,"Venice Beach, Los Angeles",
178,2022-03-13 23:14:11+00:00,No os leo mucho sobre el tema. Mañana empieza la huelga de transporte. La secundaran transportistas autónomos y el sector primario. Huelga indefinida… más de 78000 camioneros y repartidores. A ver en q queda. Las TV han decidido no hablar de ello,no os leo mucho sobre el tema  ma ana empieza la huelga de transporte  la secundaran transportistas aut nomos y el sector primario  huelga indefinida  m s de 78000 camioneros y repartidores  a ver en q queda  las tv han decidido no hablar de ello,benitofreerider,es,9,1,2011-10-03 22:56:09+00:00,1426,False,1479,becerril,
181,2022-03-13 23:13:46+00:00,"RT @ildefonso196455: Lo del sector transporte, es el primer paso. Tendríamos que pasar de ugt y ccoo. Y que alguien  se movilice, para que…", lo del sector transporte  es el primer paso  tendr amos que pasar de ugt y ccoo  y que alguien  se movilice  para que ,Marysolmoda,es,0,1,2011-10-24 00:25:11+00:00,1583,False,77357,,
183,2022-03-13 23:13:05+00:00,"@CCOO @UnaiSordo @ocde @MathiasCormann Ojalá no tengas ni un pu...to Colacao,para desayunar,ni leche..!!
Ojalá no tengas nada de nada de desayuno por la HUELGA DE TRANSPORTE",        ojal  no tengas ni un pu   to colacao para desayunar ni leche     ojal  no tengas nada de nada de desayuno por la huelga de transporte,maiklenteja1,es,2,0,2021-06-29 07:44:44+00:00,34,False,1270,,
188,2022-03-13 23:12:34+00:00,RT @lopezbullero: @vox_es Yo apoyo una huelga general el día 14 con el sector del transporte para así hacer fuerza todos los sectores y pon…,   es yo apoyo una huelga general el d a 14 con el sector del transporte para as  hacer fuerza todos los sectores y pon ,Martinezelfach3,es,0,4,2016-01-26 19:44:38+00:00,2123,False,50550,,
201,2022-03-13 23:09:13+00:00,"RT @Campogalego_es: Los camiones de recogida de leche de Lactalis se suman a la huelga del transporte, lo que genera inquietud en el campo.…", los camiones de recogida de leche de lactalis se suman a la huelga del transporte  lo que genera inquietud en el campo  ,Lizzymd66,es,0,7,2017-08-18 18:22:31+00:00,1266,False,36225,España-Madrid ,
202,2022-03-13 23:08:56+00:00,"RT @MendrugoPan: @20m No hacemos huelga, hacemos un paro, los de @CCOO y @UGT_Comunica podéis seguir comiendo marisco y avisar a vuestras a…",   no hacemos huelga  hacemos un paro  los de   y   comunica pod is seguir comiendo marisco y avisar a vuestras a ,fransuzu,es,0,7,2010-12-04 12:43:52+00:00,73,False,302,,
215,2022-03-13 23:06:00+00:00,RT @DanAlvaD: La huelga de transporte sería buena que no se movieran para que no les hicieran como a los canadienses que gastaron combustib…, la huelga de transporte ser a buena que no se movieran para que no les hicieran como a los canadienses que gastaron combustib ,MadonaLibre,es,0,3,2021-12-27 15:22:58+00:00,31,False,1874,,
217,2022-03-13 23:05:47+00:00,"Recogiendo cable. 👉El transporte de mercancías descarta una huelga y garantiza ""el pleno abastecimiento"" https://t.co/nRKqHcTPxn",recogiendo cable   el transporte de mercanc as descarta una huelga y garantiza  el pleno abastecimiento   ,ENGINEER__28,es,5,3,2010-04-03 12:07:59+00:00,12030,False,77911,,
246,2022-03-13 23:02:15+00:00,"Son las 00:00 y comienza el PARO(que no huelga)de transporte.
Ojalá la gente como Autobuses,taxi,agricultores o pescadores se unan porque esta situación es insostenible.
Y ojalá seamos ejemplo para todos con un comportamiento ejemplar.
Ahora los héroes necesitan vuestra ayuda.",son las 00 00 y comienza el paro que no huelga de transporte  ojal  la gente como autobuses taxi agricultores o pescadores se unan porque esta situaci n es insostenible  y ojal  seamos ejemplo para todos con un comportamiento ejemplar  ahora los h roes necesitan vuestra ayuda ,FlowerPower_46,es,218,54,2011-06-20 18:32:30+00:00,3521,False,24431,🚚 💨#MotulSuperFan💨💨Cuenca,
248,2022-03-13 23:02:01+00:00,RT @Gegk30Guevara: @Chinita_Lohan @nayibbukele Y si mañana otros transportistas salen apoyar o hacer huelga....SE LES DECOMISARAN SUS UNIDA…,   lohan   y si ma ana otros transportistas salen apoyar o hacer huelga    se les decomisaran sus unida ,Oscar_SV99,es,0,4,2019-06-10 04:05:36+00:00,3274,False,102786,,
252,2022-03-13 23:01:27+00:00,"Estos 0tes de transporte interdepartamental tengo media hora haciendo cola en la terminal de Sonsonate a San Salvador y dicen que no hay buses!
Estan en huelga quizá por Catalino Miranda",estos 0tes de transporte interdepartamental tengo media hora haciendo cola en la terminal de sonsonate a san salvador y dicen que no hay buses  estan en huelga quiz  por catalino miranda,MirtaJimenez13,es,48,17,2021-01-26 01:58:01+00:00,6306,False,64920,,
253,2022-03-13 23:00:38+00:00,"72_Ya tengo nueva tarifa de luz y gas. Con lo que me ahorro de las dos propiedades es el equivalente a una paga extra semestral. Menos mal que ""es culpa de Putin y cuando la guerra acabe bajarán las tarifas"" según el presi...poco me parece la huelga de transporte. SV#jossuasan365",72 ya tengo nueva tarifa de luz y gas  con lo que me ahorro de las dos propiedades es el equivalente a una paga extra semestral  menos mal que  es culpa de putin y cuando la guerra acabe bajar n las tarifas  seg n el presi   poco me parece la huelga de transporte  sv jossuasan365,jossuasan,es,1,1,2012-10-28 15:22:25+00:00,79,False,2237,En un paraíso al sur de España,
254,2022-03-13 23:00:31+00:00,"@Rafa_Hernando Manipulas o eres un ignorante, lo que prefieras. Las huelgas las convocan y las siguen los trabajadores. La de mañana no es una huelga sino el cierre de una de las patronales del transporte por carretera.",  hernando manipulas o eres un ignorante  lo que prefieras  las huelgas las convocan y las siguen los trabajadores  la de ma ana no es una huelga sino el cierre de una de las patronales del transporte por carretera ,S_PObservatory,es,4,0,2014-09-27 01:00:55+00:00,419,False,42982,Europe,
257,2022-03-13 23:00:06+00:00,"Estoy viendo cierta confusión, al respecto de la huelga de transporte, incluso entre trabajadores asalariados, chóferes.
La huelga la tienen que secundar, como dice la asociación que la convoca, las empresas y autónomos del sector, en defensa de este.
Los trabajadores no tenéis",estoy viendo cierta confusi n  al respecto de la huelga de transporte  incluso entre trabajadores asalariados  ch feres  la huelga la tienen que secundar  como dice la asociaci n que la convoca  las empresas y aut nomos del sector  en defensa de este  los trabajadores no ten is,Sitozuki,es,2,0,2012-09-03 13:08:03+00:00,182,False,4878,,
260,2022-03-13 22:59:36+00:00,Huelga del transporte: autónomos y pymes se enfrentan a la patronal y paran de forma indefinida | Motor https://t.co/Gq7lpliMP1,huelga del transporte  aut nomos y pymes se enfrentan a la patronal y paran de forma indefinida   motor  ,1969Mont,es,6,1,2011-07-17 17:11:48+00:00,814,False,45166,,
266,2022-03-13 22:58:29+00:00,@ColoidesOxigeno @El_Plural Todos a favor de la huelga de transporte y tendrá mi absoluto apoyo hasta que se vaya la basura de Sanchinflaz,    plural todos a favor de la huelga de transporte y tendr  mi absoluto apoyo hasta que se vaya la basura de sanchinflaz,simbamar2020,es,2,0,2022-02-12 22:52:33+00:00,264,False,1428,,
267,2022-03-13 22:58:28+00:00,"Los que convocan el paro del transporte son los mismos que buscan y promueven el caos en España para sacar rédito político, la ultra derecha. 
https://t.co/xlznZwse7Q",los que convocan el paro del transporte son los mismos que buscan y promueven el caos en espa a para sacar r dito pol tico  la ultra derecha    ,EstebamdeCastro,es,0,0,2018-12-08 19:34:23+00:00,214,False,12754,Andalucía,
270,2022-03-13 22:58:03+00:00,RT @frarumo: La huelga de camioneros española está recibiendo una lluvia de apoyos de última hora. Aunque no cuente con las grandes patrona…, la huelga de camioneros espa ola est  recibiendo una lluvia de apoyos de  ltima hora  aunque no cuente con las grandes patrona ,TRACER69086,es,0,66,2021-11-29 14:53:00+00:00,106,False,1541,,
271,2022-03-13 22:57:55+00:00,"RT @Armando_del_Rio: La plataforma de empresario que van a la huelga de transporte defendiendo las mentiras del Kremlin, acojonante:

“Sabe…", la plataforma de empresario que van a la huelga de transporte defendiendo las mentiras del kremlin  acojonante    sabe ,graffic,es,0,7,2007-11-25 01:43:15+00:00,597,False,38413,"Zurich, Switzerland",
274,2022-03-13 22:56:55+00:00,"RT @IzcaNacional: La Plataforma para la Defensa del Sector del Transporte de mercancías convoca un paro.
El cabreo se palpa y hay razones.…", la plataforma para la defensa del sector del transporte de mercanc as convoca un paro  el cabreo se palpa y hay razones  ,MiquelTTomas1,es,0,7,2017-11-05 22:19:16+00:00,385,False,36496,"Barcelona, Catalunya",
281,2022-03-13 22:55:43+00:00,RT @Mayte_L_M: CCOO contra la huelga del transporte por el alza del combustible https://t.co/9Sj7mfksH3 a través de @ElDiestro_, ccoo contra la huelga del transporte por el alza del combustible   a trav s de   ,Keissy_FFAA,es,0,4,2020-04-19 17:43:14+00:00,4834,False,83213,,
291,2022-03-13 22:54:10+00:00,"RT @ddia7940: Otros que #NosMienten ahora resulta que los transportistas están encantados con la subida del combustible...
#HuelgaTransport…", otros que  nosmienten ahora resulta que los transportistas est n encantados con la subida del combustible     huelgatransport ,Dsagunt,es,0,7,2015-09-12 14:31:04+00:00,10930,False,105192,,
303,2022-03-13 22:52:19+00:00,"RT @alvar_marquez: Nuestro amigo @vigobulldog nos lo explica en el video que incluye este artículo.

Huelga de camioneros ""La patronal del…", nuestro amigo   nos lo explica en el video que incluye este art culo   huelga de camioneros  la patronal del ,viruto75,es,0,14,2017-02-11 17:35:37+00:00,997,False,183180,Torre Stark,
311,2022-03-13 22:51:14+00:00,"En diez minutos empieza una huelga del transporte, pero ya se desmarcan algunas autonomias, donde llegarán sus peticiones?.",en diez minutos empieza una huelga del transporte  pero ya se desmarcan algunas autonomias  donde llegar n sus peticiones  ,povedanooses,es,0,0,2013-03-31 21:04:02+00:00,50,False,2597,,
314,2022-03-13 22:49:50+00:00,RT @Palparking: Huelga del transporte: autónomos y pymes se enfrentan a la patronal y paran de forma indefinida https://t.co/IZaQrYNAJa htt…, huelga del transporte  aut nomos y pymes se enfrentan a la patronal y paran de forma indefinida   htt ,fransuzu,es,0,1,2010-12-04 12:43:52+00:00,73,False,302,,
316,2022-03-13 22:49:19+00:00,"RT @pegaso_fantasma: Calificando la huelga de bulo y de falsa huelga.
Cuando iba a ser el paro, lo llamaban huelga.
Y asi con todo.
No suel…", calificando la huelga de bulo y de falsa huelga  cuando iba a ser el paro  lo llamaban huelga  y asi con todo  no suel ,comasfdez79,es,0,3,2016-07-16 15:22:45+00:00,1153,False,44965,,
