,Created_at,Text,Clean Text,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
3518,2022-03-02 19:27:29+00:00,"↑ 8.0 Cent/l GPR. Hace 6m, la competencia de #Aneu_Oil sube los precios en la zona de #BEGUR #gasolineras #EESS #gasolina #diesel #gasprices #carburantes #Gasolina_de_protección. https://t.co/LsSKVwtHdi",  8 0 cent l gpr  hace 6m  la competencia de  aneu oil sube los precios en la zona de  begur  gasolineras  eess  gasolina  diesel  gasprices  carburantes  gasolina de protecci n   ,es,0,0,2011-02-24 11:39:00+00:00,401,False,142,"España, Europa",
3520,2022-03-02 19:27:28+00:00,"↑ 8.0 Cent/l GPR. Hace 6m, #Aneu_Oil sube los precios de #Gasolina_de_protección 1,549€/l. https://t.co/BkcdFclRh6 #gasolineras  #gasolina #diesel #gasprices #carburantes #EESS #GIRONA #PALAFRUGELL",  8 0 cent l gpr  hace 6m   aneu oil sube los precios de  gasolina de protecci n 1 549  l     gasolineras   gasolina  diesel  gasprices  carburantes  eess  girona  palafrugell,es,0,0,2011-02-24 11:39:00+00:00,401,False,142,"España, Europa",
3521,2022-03-02 19:27:27+00:00,"↑ 7.3 Cent/l GPR. Hace 5m, la competencia de @ballenoil sube los precios en la zona de #SANT_BOI_DE_LLOBREGAT #gasolineras #EESS #gasolina #diesel #gasprices #carburantes #Gasolina_de_protección. https://t.co/BY5ORdoSzQ",  7 3 cent l gpr  hace 5m  la competencia de   sube los precios en la zona de  sant boi de llobregat  gasolineras  eess  gasolina  diesel  gasprices  carburantes  gasolina de protecci n   ,es,0,0,2011-02-24 11:39:00+00:00,401,False,142,"España, Europa",
3522,2022-03-02 19:27:27+00:00,"↑ 5.1 Cent/l GPR. Hace 6m, la competencia de @petroprix sube los precios en la zona de #GRANOLLERS #gasolineras #EESS #gasolina #diesel #gasprices #carburantes #Gasolina_de_protección. https://t.co/qEHNzwWBxE",  5 1 cent l gpr  hace 6m  la competencia de   sube los precios en la zona de  granollers  gasolineras  eess  gasolina  diesel  gasprices  carburantes  gasolina de protecci n   ,es,0,0,2011-02-24 11:39:00+00:00,401,False,142,"España, Europa",
3523,2022-03-02 19:27:02+00:00,📌 ¿Qué crees que es mejor para la Tierra: un vehículo eléctrico o de gasolina? https://t.co/axcSUy8BOu,   qu  crees que es mejor para la tierra  un veh culo el ctrico o de gasolina   ,es,0,0,2014-05-12 03:15:50+00:00,86914,False,5275,World Wide Web,
3525,2022-03-02 19:26:55+00:00,De pequeño me flipaba el olor a gasolina pero creo que tiene que ver con el hecho de que durmiese en el garage https://t.co/Nyd0SGUqFp,de peque o me flipaba el olor a gasolina pero creo que tiene que ver con el hecho de que durmiese en el garage  ,es,1,0,2020-04-22 19:01:15+00:00,95,False,3936,"Cantabria, España",
3527,2022-03-02 19:26:49+00:00,"3/4 partes de tanque de Gasolina. No es especialmente grande… un Scirocco. 75€ euros acabó de dejarme….

Hace 2 días vi la gasolina en Francia a +2€ el litro y esperaba no verlo aquí… que equivocado estaba",3 4 partes de tanque de gasolina  no es especialmente grande  un scirocco  75  euros acab  de dejarme    hace 2 d as vi la gasolina en francia a  2  el litro y esperaba no verlo aqu   que equivocado estaba,es,0,1,2010-01-23 21:48:30+00:00,407,False,6168,,
3528,2022-03-02 19:26:46+00:00,"@Arouet_V @Reforma También aseguró que domó la pandemia, que en 2 semanas habría medicina, que tendríamos un sistema de salud nórdico, y la gallina de los huevos de oro, además que la gasolina estaría a 10 pesos y otras tantas ""aseguraciones"".",  v   tambi n asegur  que dom  la pandemia  que en 2 semanas habr a medicina  que tendr amos un sistema de salud n rdico  y la gallina de los huevos de oro  adem s que la gasolina estar a a 10 pesos y otras tantas  aseguraciones  ,es,0,0,2013-02-09 07:05:47+00:00,49,False,24273,,
3530,2022-03-02 19:26:34+00:00,"@CongresoGuate Urgente eliminar el doble impuesto a la gasolina para cumplir con lo ordenado hace tiempo por la CC.
Ésto si realmente les interesa apoyar a la población.",  urgente eliminar el doble impuesto a la gasolina para cumplir con lo ordenado hace tiempo por la cc   sto si realmente les interesa apoyar a la poblaci n ,es,1,0,2016-04-18 22:17:24+00:00,0,False,146,Guatemala,
3531,2022-03-02 19:26:27+00:00,"La gasolina cerca de 1,80 y hay un total de cero unidades de contenedores ardiendo. Que mierda de país macho.",la gasolina cerca de 1 80 y hay un total de cero unidades de contenedores ardiendo  que mierda de pa s macho ,es,2,1,2010-03-03 00:24:57+00:00,661,False,22622,En tu agujero,
3533,2022-03-02 19:26:23+00:00,"@MonumentalCR Bueno, nuevas restricciones, gasolina más cara🤷‍♂️",  bueno  nuevas restricciones  gasolina m s cara    ,es,0,0,2022-02-03 02:19:51+00:00,2,False,97,,
3534,2022-03-02 19:26:13+00:00,"La cuestión es que el votante medio del PSOE es tan (((()))) que toma #esto👇como mantra y además de creértelo y pagar la gasolina a 1.70€/l y estar jodido de verdad, les votará de nuevo. #Españita https://t.co/jUGZwCzGUf",la cuesti n es que el votante medio del psoe es tan          que toma  esto como mantra y adem s de cre rtelo y pagar la gasolina a 1 70  l y estar jodido de verdad  les votar  de nuevo   espa ita  ,es,0,0,2008-01-17 15:12:58+00:00,1032,False,41288,CT-BGO-VIE-DUB-GUA-CT,
3535,2022-03-02 19:26:10+00:00,"@AlanBarrosoA Es una locura, les estamos dando armas a generales fascistas. Sin ningún control, sin ninguna condición. Es echar gasolina al fuego...",  es una locura  les estamos dando armas a generales fascistas  sin ning n control  sin ninguna condici n  es echar gasolina al fuego   ,es,0,0,2009-12-03 11:09:19+00:00,739,False,28460,,
3536,2022-03-02 19:26:08+00:00,RT @noticialminuto: ¡MANO DE HIERRO ESTÁ LLEGANDO AL ZULIA! GNB desarticula ventas ilegales de gasolina por Plaza de Toros https://t.co/LsZ…,  mano de hierro est  llegando al zulia  gnb desarticula ventas ilegales de gasolina por plaza de toros  ,es,0,2,2010-10-27 03:44:23+00:00,78,False,13198,,
