,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
295,2022-03-15 23:55:34+00:00,"RT @HoyPorHoy: ✍🎙 La firma de @AngelsBarcelo 

“Feijóo y su demagogia al más puro estilo del PP al decir que el Gobierno se forra con los i…",    la firma de      feij o y su demagogia al m s puro estilo del pp al decir que el gobierno se forra con los i ,JErro89514609,es,0,654,2020-04-10 13:22:41+00:00,854,False,290963,"Gijón, España",
297,2022-03-15 23:55:32+00:00,"#Comunicado #ConsejoIntersindical #Petropar #Ahora #PrecioJustoCombustible #PetroparÑanembae #NoALaDeuda #No #Compren #Combustible En Emblemas que no se alineen a la voluntad popular, #simple #sencillo #presion https://t.co/vJYhxUpJwN", comunicado  consejointersindical  petropar  ahora  preciojustocombustible  petropar anembae  noaladeuda  no  compren  combustible en emblemas que no se alineen a la voluntad popular   simple  sencillo  presion  ,agubachem,es,1,0,2010-01-04 14:13:29+00:00,291,False,832,"Aqui, ahora",
299,2022-03-15 23:55:31+00:00,"RT @InocenciadlB: Amigos: si ven una gasolinera barata, busquen otra más caras. En todas las colonias decentes seguro hay. No se dejen enga…", amigos  si ven una gasolinera barata  busquen otra m s caras  en todas las colonias decentes seguro hay  no se dejen enga ,LopezSusana6,es,0,60,2020-12-29 02:51:23+00:00,79,False,18216,,
300,2022-03-15 23:55:30+00:00,"@TxemaAlmela @alex_ortega1991 @sanchezcastejon Chema se te ha caído que un médico francés gana un 20-30 % más que tu, fijate si pueden subir el combustible.",    ortega1991   chema se te ha ca do que un m dico franc s gana un 20 30   m s que tu  fijate si pueden subir el combustible ,ASerias,es,0,0,2015-08-28 09:15:44+00:00,209,False,1356,España,
303,2022-03-15 23:55:28+00:00,"RT @josevico4: Feijóo suelta el bulo de que el gobierno se está forrando con la subida de la luz y la gasolina, el fin de semana movilizaci…", feij o suelta el bulo de que el gobierno se est  forrando con la subida de la luz y la gasolina  el fin de semana movilizaci ,Teresaperezcep1,es,0,364,2016-07-03 00:00:05+00:00,3005,False,411497,La Coruña,
305,2022-03-15 23:55:28+00:00,"Asociación de Camioneros de Cordillera están ubicados en el Km. 57 de la Ruta PY02. 
Exigen la reducción del precio del combustible para todos. https://t.co/7g3DJybM1k",asociaci n de camioneros de cordillera est n ubicados en el km  57 de la ruta py02   exigen la reducci n del precio del combustible para todos   ,DiarioExtraPy,es,51,17,2014-11-12 14:31:18+00:00,85326,False,1310,Paraguay,
308,2022-03-15 23:55:25+00:00,@marufogel @BenitezCodas La suba de combustible..afecta todos los estamentos.. 🤦🏽‍♂️,    la suba de combustible  afecta todos los estamentos        ,McCLOVINpy,es,1,1,2011-08-22 20:23:09+00:00,299,False,472,"Seabird Island, British Columb",
310,2022-03-15 23:55:23+00:00,"RT @AliciaTsMn2: UGT y CCOO se manifestó en Cataluña contra un niño que quería un 25% de clases en español y al que, el independentismo ins…", ugt y ccoo se manifest  en catalu a contra un ni o que quer a un 25  de clases en espa ol y al que  el independentismo ins ,ElZorro1485tg68,es,0,1965,2017-07-26 11:29:42+00:00,2074,False,50720,España,
312,2022-03-15 23:55:22+00:00,"@lopezobrador_ @JBMachuchonfifi Con todo respeto la gasolina está 25 pesos el litro a 28 pesos litro 

Habíamos quedado que litro iva a estar a 10 pesos

 No entiendo el comentario de no aumento

Nosotros pagamos la gasolina todos los días  y vemos los incrementos https://t.co/7ZCr6glGwY",     con todo respeto la gasolina est  25 pesos el litro a 28 pesos litro   hab amos quedado que litro iva a estar a 10 pesos   no entiendo el comentario de no aumento  nosotros pagamos la gasolina todos los d as  y vemos los incrementos  ,ivanpromero,es,0,0,2010-03-26 14:50:31+00:00,384,False,109595,"Guadalajara, Jalisco",
313,2022-03-15 23:55:21+00:00,RT @luisangelsas: La última vez que el precio del barril de combustible estaba en 97 dólares fue el 24 de febrero y el precio del galón de…, la  ltima vez que el precio del barril de combustible estaba en 97 d lares fue el 24 de febrero y el precio del gal n de ,MarioMarc3pikos,es,0,194,2012-11-03 19:17:02+00:00,65,False,34035,,
314,2022-03-15 23:55:16+00:00,"RT @Tropero_blue: Los mismos que critican los claps, son los que apoyan sanciones, bloqueos, se alegran cuando nos roban la gasolina , secu…", los mismos que critican los claps  son los que apoyan sanciones  bloqueos  se alegran cuando nos roban la gasolina   secu ,DINELIAMARCANO,es,0,5,2010-01-25 14:04:05+00:00,6079,False,110033,,
315,2022-03-15 23:55:15+00:00,"RT @borjajimenezd: 🇫🇷Francia: 2.000 millones en subvencionar gasolina

🇵🇹Portugal: devuelve parte del impuesto a la gasolina

🇮🇪Irlanda: ab…",   francia  2 000 millones en subvencionar gasolina    portugal  devuelve parte del impuesto a la gasolina    irlanda  ab ,DaNi00eLx,es,0,98,2017-05-21 22:18:41+00:00,153,False,48695,ᴇʟᴄʜᴇ - ᴇʟx,
316,2022-03-15 23:55:14+00:00,RT @libertaaddexp76: Pocas collejas se merecen aquellos que votaron al #PSOETA y hoy no tienen ni para echar gasolina ni para encender la l…, pocas collejas se merecen aquellos que votaron al  psoeta y hoy no tienen ni para echar gasolina ni para encender la l ,HelenaMeLlaman,es,0,60,2019-06-24 07:58:47+00:00,219,False,53846,,
317,2022-03-15 23:55:14+00:00,"La presentadora de televisión se puso objetivos claros y aunque fue difícil, lo logró https://t.co/4plb8YTuoI",la presentadora de televisi n se puso objetivos claros y aunque fue dif cil  lo logr   ,MiDiarioPanama,es,1,0,2010-04-08 17:28:25+00:00,345771,True,13453,Panama,
322,2022-03-15 23:55:10+00:00,@Tungsteno3000 @mayologdh84 @YusebYong @lopezobrador_ Buscarle? 😆😆😆😆 Cuántos km a la redonda? Igual y cargo gasolina en Guatemala no?,         buscarle       cu ntos km a la redonda  igual y cargo gasolina en guatemala no ,danieljosenava,es,0,0,2012-02-22 08:52:09+00:00,28,False,226,"Cuajimalpa de Morelos, Distrit",
