,Created_at,Text,Clean Text,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
42,2022-03-12 23:58:52+00:00,"RT @LucianoRevoredo: La gasolina en 20 soles, el gas en 60, no hay pasaportes, brevetes ni dni, pero lo bueno es que no ganó el fujimorismo…", la gasolina en 20 soles  el gas en 60  no hay pasaportes  brevetes ni dni  pero lo bueno es que no gan  el fujimorismo ,es,0,980,2012-11-13 06:39:39+00:00,389,False,390,,
43,2022-03-12 23:58:52+00:00,@m_ebrard @KyleSkynet Mientras la gasolina sube que sube canciller! https://t.co/jFTvJ42AnA,  ebrard   mientras la gasolina sube que sube canciller   ,es,0,0,2011-10-24 20:12:03+00:00,67,False,3308,,
44,2022-03-12 23:58:51+00:00,@jgnaredo Mira que preocupado estoy por el precio de la gasolina. https://t.co/PLMEQEtOjh,  mira que preocupado estoy por el precio de la gasolina   ,es,1,0,2020-02-15 00:49:11+00:00,240,False,9847,,
46,2022-03-12 23:58:48+00:00,"@Lentejitas Muy sencillo, hoy el cambio del dólar está a 1,10, en 2008 estaba a 1,50, el barril se compra en dólares. 
Para convertir el petróleo en gasolina se utiliza Gas Natural, mira el precio: https://t.co/1srpla0FFm",  muy sencillo  hoy el cambio del d lar est  a 1 10  en 2008 estaba a 1 50  el barril se compra en d lares   para convertir el petr leo en gasolina se utiliza gas natural  mira el precio   ,es,0,0,2012-07-26 21:41:20+00:00,253,False,6863,Barcelona,
47,2022-03-12 23:58:48+00:00,"RT @_mireiaborras: El Gobierno recaudará más de 11.000 millones € de la tarifa eléctrica, y se gastará más del doble en políticas feminista…", el gobierno recaudar  m s de 11 000 millones   de la tarifa el ctrica  y se gastar  m s del doble en pol ticas feminista ,es,0,690,2010-10-25 22:00:09+00:00,499,False,45698,,
48,2022-03-12 23:58:47+00:00,"RT @Rubita182: #SOSPobreza
El precio de los carburantes llegó a un techo histórico. En algunas gasolineras el diésel rondó los 1,89 euros p…",  sospobreza el precio de los carburantes lleg  a un techo hist rico  en algunas gasolineras el di sel rond  los 1 89 euros p ,es,0,20,2022-02-11 08:01:32+00:00,101,False,778,,
49,2022-03-12 23:58:44+00:00,"RT @CarlosSempe1: La guerra en Ucrania agravó el riesgo de desabasto de gasolina. El gobierno, en vez de buscar incrementar el número de pr…", la guerra en ucrania agrav  el riesgo de desabasto de gasolina  el gobierno  en vez de buscar incrementar el n mero de pr ,es,0,52,2020-04-22 15:36:15+00:00,52,False,2176,México,
51,2022-03-12 23:58:42+00:00,RT @theoldpaulino: Aquí podemos ver como un auto se desmaya al ver el precio de la gasolina https://t.co/AUyw29n2Ej, aqu  podemos ver como un auto se desmaya al ver el precio de la gasolina  ,es,0,1191,2015-06-21 07:05:34+00:00,65,False,47123,,
52,2022-03-12 23:58:42+00:00,RT @cars_frases: 🔴 ÚLTIMA HORA: Se cancela la Copa Pistón por los altos costes de la gasolina. https://t.co/9PO5ZbirMk,    ltima hora  se cancela la copa pist n por los altos costes de la gasolina   ,es,0,10395,2013-02-11 22:58:52+00:00,351,False,3361,Madrid,
53,2022-03-12 23:58:42+00:00,@_ANAMILAN_ Yo ahora voy en marcha atrás para gastar menos gasolina. APRENDER,  anamilan  yo ahora voy en marcha atr s para gastar menos gasolina  aprender,es,0,0,2020-10-06 08:51:58+00:00,13,False,656,,
55,2022-03-12 23:58:38+00:00,Ahora pago $70 en gasolina y me cortaron horas en el trabajo. Voy de mal en peor 🥺,ahora pago  70 en gasolina y me cortaron horas en el trabajo  voy de mal en peor  ,es,0,0,2019-10-30 17:59:48+00:00,35,False,482,"Guayaquil, Ecuador",
56,2022-03-12 23:58:38+00:00,"@jgnaredo Ah qué Jorge, no eres más pendejo nadamás porque el día tiene 24 horas, esta muy claro que el aumento de la gasolina lo absorbe el gobierno es un acto muy pendejo pero así se está haciendo, por eso las pérdidas millonarias de Pemex en 2021 y lo mismo pasará con el 22.",  ah qu  jorge  no eres m s pendejo nadam s porque el d a tiene 24 horas  esta muy claro que el aumento de la gasolina lo absorbe el gobierno es un acto muy pendejo pero as  se est  haciendo  por eso las p rdidas millonarias de pemex en 2021 y lo mismo pasar  con el 22 ,es,1,0,2012-04-14 04:13:40+00:00,2082,False,69554,México,
57,2022-03-12 23:58:38+00:00,"RT @anycrissr: Saben que es lo más gracioso, que el típico que se queja de la gasolina, ni siquiera usa súper.", saben que es lo m s gracioso  que el t pico que se queja de la gasolina  ni siquiera usa s per ,es,0,77,2010-03-10 22:24:29+00:00,1388,False,3704,LDU Quito,
58,2022-03-12 23:58:37+00:00,"RT @JavierErausquin: • El megavatio a 700€
• Gas a precio desorbitado.
• Gasolina por encima de los 2€/litro
• Record emisión deuda pública…",   el megavatio a 700    gas a precio desorbitado    gasolina por encima de los 2  litro   record emisi n deuda p blica ,es,0,298,2016-02-22 18:03:38+00:00,8740,False,19038,Entre Granada y Málaga,
59,2022-03-12 23:58:33+00:00,RT @dehiloycrochet: Acabo de pasar 5 semanas en Táchira. La mayor parte del país no tiene idea de la terrible falla en el servicio de elect…, acabo de pasar 5 semanas en t chira  la mayor parte del pa s no tiene idea de la terrible falla en el servicio de elect ,es,0,2201,2010-02-28 01:13:42+00:00,25,False,2320,venezuela,
60,2022-03-12 23:58:32+00:00,"RT @latinus_us: Uber subirá el costo de los viajes en EU y Canadá por alza en el precio de la gasolina.
#Latinus #InformaciónParaTi
https:/…", uber subir  el costo de los viajes en eu y canad  por alza en el precio de la gasolina   latinus  informaci nparati https   ,es,0,10,2011-01-31 15:24:04+00:00,82,False,112232,,
62,2022-03-12 23:58:30+00:00,"RT @Porfiri00512147: Escuché que el galón de gasolina costará $3.00 y que al tanquecito de gaz le quitarán el subcidio, si ésto es cierto s…", escuch  que el gal n de gasolina costar   3 00 y que al tanquecito de gaz le quitar n el subcidio  si  sto es cierto s ,es,0,28,2009-07-01 13:58:00+00:00,118,False,238,Panama,
63,2022-03-12 23:58:30+00:00,"RT @JesusRCuevas: México es de los países con las gasolinas más baratas, según @GlobalPetrol. En nuestro país el promedio de la gasolina es…", m xico es de los pa ses con las gasolinas m s baratas  seg n    en nuestro pa s el promedio de la gasolina es ,es,0,1734,2018-03-22 02:44:55+00:00,9205,False,323926,,
65,2022-03-12 23:58:29+00:00,"RT @Manuelli_34: Apliquemos la lógica de los zurdos:

“Te importa más tu taxi y tus privilegios, que la gasolina de mi tractorsito”

🤦🏼‍♂️…", apliquemos la l gica de los zurdos    te importa m s tu taxi y tus privilegios  que la gasolina de mi tractorsito         ,es,0,86,2013-11-27 19:36:36+00:00,278,False,56853,"Loja, Ecuador",
66,2022-03-12 23:58:23+00:00,"RT @JulioCa90794814: Él sarcástico de:Diosdado Cabello,""tenemos el petróleo q necesitan los Gringos""pero cuál,si lo q se produce,8O0 OOO; 3…",  l sarc stico de diosdado cabello  tenemos el petr leo q necesitan los gringos pero cu l si lo q se produce 8o0 ooo  3 ,es,0,1,2021-02-26 15:02:51+00:00,155,False,5098,"Carabobo, Venezuela",
69,2022-03-12 23:58:17+00:00,cada vez que voy a repostar gasolina al coche me siento como atracado..!! Tenéis la misma sensación??,cada vez que voy a repostar gasolina al coche me siento como atracado     ten is la misma sensaci n  ,es,1,0,2020-04-22 15:45:44+00:00,95,False,413,,
70,2022-03-12 23:58:15+00:00,@Luis_Endera Por supuesto! Yo pongo la gasolina. 🤦🏻,  endera por supuesto  yo pongo la gasolina    ,es,0,0,2019-03-24 01:21:08+00:00,1391,False,17232,,
71,2022-03-12 23:58:14+00:00,"RT @olandaverde: 🚨🌎 | El ""gabinete de crisis mundial"" creado por #BukeleDictador a logrado, eliminando impuestos, reducir el precio de la g…",      el  gabinete de crisis mundial  creado por  bukeledictador a logrado  eliminando impuestos  reducir el precio de la g ,es,0,1,2009-04-28 11:38:59+00:00,393,False,3394,,
72,2022-03-12 23:58:12+00:00,Marina gasolina y Jorge Juan https://t.co/dIBazX9B8i,marina gasolina y jorge juan  ,es,14,3,2022-03-09 20:40:12+00:00,19,False,66,,
74,2022-03-12 23:58:08+00:00,Panamá es el País de Centroamérica con el costo de gasolina más barata apesar de la inflación Santo Cristo!!,panam  es el pa s de centroam rica con el costo de gasolina m s barata apesar de la inflaci n santo cristo  ,es,1,0,2012-08-27 01:32:55+00:00,547,False,11187,,
75,2022-03-12 23:58:07+00:00,"@hijadeivan @andrebermeo Los que tienen autos de alta gama, tienen para pagar gasolina cara. Dejen de joder. Ahora van a decir que la mitad de los ecuatorianos tienen autos de alta gama y afecta a todos. Adefeciosos.",    los que tienen autos de alta gama  tienen para pagar gasolina cara  dejen de joder  ahora van a decir que la mitad de los ecuatorianos tienen autos de alta gama y afecta a todos  adefeciosos ,es,2,0,2018-06-04 14:56:12+00:00,421,False,42443,,
76,2022-03-12 23:58:07+00:00,RT @NapoleonSantama: Un gran amigo que vive en España 🇪🇸 me acaba de enviar la factura de la gasolina por llenar el tanque de su vehículo.…, un gran amigo que vive en espa a    me acaba de enviar la factura de la gasolina por llenar el tanque de su veh culo  ,es,0,422,2011-12-26 03:57:46+00:00,466,False,24256,"Lejos de alla, cerca de aca!!☺",
77,2022-03-12 23:58:05+00:00,"RT @rogeliocm00: @menyvazq @jgnaredo Ni qué decir del subsidio a la gasolina que de algún lado tendrá que salir. 
El dinero no crece en los…",     ni qu  decir del subsidio a la gasolina que de alg n lado tendr  que salir   el dinero no crece en los ,es,0,2,2021-12-13 21:50:30+00:00,16,False,2494,,
80,2022-03-12 23:58:03+00:00,"RT @Funesta: Van por ahí presumiendo que controlaron el precio de la gasolina con subsidios, pero no pueden surtir de paracetamol al IMSS.", van por ah  presumiendo que controlaron el precio de la gasolina con subsidios  pero no pueden surtir de paracetamol al imss ,es,0,1225,2020-09-21 02:52:30+00:00,627,False,81739,,
81,2022-03-12 23:58:03+00:00,RT @RafaelTir: Un saludito a todos los inocentes que creen que el alto de la gasolina es por la crisis en Ucrania. Si ustedes los que usan…, un saludito a todos los inocentes que creen que el alto de la gasolina es por la crisis en ucrania  si ustedes los que usan ,es,0,12,2010-08-31 16:08:48+00:00,6200,False,35511,"Florida, USA 🇺🇲",
